fold,feature,selected,t_abs,oob_importance
0,lag_1,True,5.492790424420932,0.22991110174370377
0,lag_2,True,2.0868226659498705,0.3591170588824178
0,lag_3,True,0.8492348610271516,0.25539274786877164
0,lag_4,True,2.5729719563593227,0.2758263708408156
0,lag_5,False,0.029876709866453997,-0.2407078174257714
0,lag_6,False,0.3942538424069382,-0.179043982472817
0,lag_7,False,0.15240162218815084,-0.17699529034942707
0,lag_8,False,0.12595208823387624,-0.012733438620017058
0,lag_9,False,0.38864654988632075,-0.17708683306799278
0,lag_10,False,0.09713364520915918,-0.00322107432983099
0,lag_11,True,0.09404589296896264,0.20703807398027368
0,neighbor_1,True,5.085287519739891,0.4882470645286752
0,neighbor_2,True,2.350128288276117,0.23209367841413583
0,neighbor_3,True,1.6870952523569773,0.18487981683277277
0,neighbor_4,True,1.417049099684567,0.23280002435317287
0,neighbor_5,True,1.1216591442594859,0.24078430477330684
0,neighbor_6,True,0.888383101445057,0.17719463629836232
0,neighbor_7,False,0.017976232000110882,-0.16469764432005696
0,neighbor_8,True,1.5520008671142294,0.024808099091236976
0,neighbor_9,False,1.154885897854969,-0.17963314176895384
0,neighbor_10,True,0.8123411942902166,0.44798809772599707
0,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,False,0.10020338541898322,-0.176776695296637
0,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,False,0.03026696325363602,0.0
0,p2_primary_CENTER_AIR_BAG_PRESSURE_std,False,1.4590504575136507,0.0
0,p2_primary_DRESSING_WATER_STATUS_auc,True,3.4451470898542693,-0.176686341642403
0,p2_primary_DRESSING_WATER_STATUS_mean,True,3.766013748119399,0.16645496418263606
0,p2_primary_DRESSING_WATER_STATUS_std,False,0.45883178446653083,-0.17402395469320692
0,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,False,0.5395493059138988,0.0
0,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,False,0.5163085108615618,0.0
0,p2_primary_EDGE_AIR_BAG_PRESSURE_std,True,0.052048850256489226,0.1818750470533481
0,p2_primary_HEAD_ROTATION_mean,False,1.39451950402188,-0.013728966082734526
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,False,0.16966701246040342,0.0
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,False,0.0941623782667261,0.0
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,False,0.9634105431587872,0.0
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,False,0.6269273647750508,0.0
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,False,0.6188636419911747,0.0
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,False,0.35206408291326585,0.0
0,p2_primary_RETAINER_RING_PRESSURE_auc,True,0.11994770839449782,0.1767766952966367
0,p2_primary_RETAINER_RING_PRESSURE_mean,False,0.025894661866882957,0.0
0,p2_primary_RETAINER_RING_PRESSURE_std,False,0.22247123776966066,-0.14626904425057424
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,False,0.29200624576632456,0.0
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,False,0.4220553256278011,0.0
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,False,0.2996153212673252,0.0
0,p2_primary_SLURRY_FLOW_LINE_A_auc,False,0.5696751362147316,0.013310218843376994
0,p2_primary_SLURRY_FLOW_LINE_A_mean,True,0.6294200654999553,0.21064776311214145
0,p2_primary_SLURRY_FLOW_LINE_A_std,True,1.2301302111224202,0.17744416226302792
0,p2_primary_SLURRY_FLOW_LINE_B_auc,True,0.987127249167619,0.17226088209100052
0,p2_primary_SLURRY_FLOW_LINE_B_mean,True,0.6784241551907458,0.17677669529663695
0,p2_primary_SLURRY_FLOW_LINE_B_std,False,0.7545959454346663,-0.17428794282952248
0,p2_primary_SLURRY_FLOW_LINE_C_auc,False,0.6771650952577087,-0.18031005612231374
0,p2_primary_SLURRY_FLOW_LINE_C_mean,False,0.6678879770952434,0.0
0,p2_primary_SLURRY_FLOW_LINE_C_std,True,0.33707981974634643,0.1767766952966369
0,p2_primary_STAGE_ROTATION_mean,True,2.9219986521244024,0.05142718984870839
0,p2_primary_USAGE_OF_BACKING_FILM_decreasing,True,23.904188467582152,0.0
0,p2_primary_USAGE_OF_BACKING_FILM_mean,True,847779.4294478921,-0.1767977914392853
0,p2_primary_USAGE_OF_BACKING_FILM_std,True,18.894015924534955,0.0
0,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,False,0.11945281221091814,0.0
0,p2_primary_USAGE_OF_DRESSER_TABLE_mean,True,1172.4926878530127,-0.11740475446608362
0,p2_primary_USAGE_OF_DRESSER_TABLE_std,False,0.08842499658380057,0.0
0,p2_primary_USAGE_OF_DRESSER_decreasing,False,0.18640668265868968,0.0
0,p2_primary_USAGE_OF_DRESSER_mean,True,278.1000696523806,-0.1767597525881837
0,p2_primary_USAGE_OF_DRESSER_std,False,0.24705076612259844,0.0
0,p2_primary_USAGE_OF_MEMBRANE_decreasing,True,50.49935976789298,0.17677669529663695
0,p2_primary_USAGE_OF_MEMBRANE_mean,True,426138.0660764453,0.17677669529663673
0,p2_primary_USAGE_OF_MEMBRANE_std,True,2.9727107129830475,0.0
0,p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,False,0.44702611638587947,0.0
0,p2_primary_USAGE_OF_POLISHING_TABLE_mean,True,0.0015576717543323336,0.2761484117447218
0,p2_primary_USAGE_OF_POLISHING_TABLE_std,False,0.5783887708631684,0.0
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,True,1.5712956809193916,0.0
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,True,426139.22545870615,-0.17677669529663687
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,True,39.65164419799501,-0.1767766952966369
0,p2_primary_WAFER_ROTATION_mean,True,0.701260891627455,0.17677669529663687
0,p2_primary_duration,False,0.20907086434191113,0.05677117821815141
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,False,0.005371901594506185,0.0
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,False,0.12954468386085,0.0
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,True,1.7993815426927233,0.0
0,p2_secondary_DRESSING_WATER_STATUS_auc,False,0.08338690655507591,-0.0515193762660084
0,p2_secondary_DRESSING_WATER_STATUS_mean,True,0.1408905111549597,0.1680554611269294
0,p2_secondary_DRESSING_WATER_STATUS_std,False,0.09042293594289284,0.09612200841791864
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,False,0.2222764188325974,0.0
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,False,0.3922064270656241,0.0
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,False,1.2450802555384974,0.0
0,p2_secondary_HEAD_ROTATION_mean,False,0.6787409041368195,-0.21676639974427872
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,False,0.012300962872612514,0.0
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,False,0.0028347545397768934,0.0
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,False,0.8046258206505791,0.0
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,False,0.3705239223598481,0.0
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,False,0.2931001247728178,0.0
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,True,0.9585957784567906,0.17677669529663692
0,p2_secondary_RETAINER_RING_PRESSURE_auc,False,0.48141165354631793,-0.013423500501481424
0,p2_secondary_RETAINER_RING_PRESSURE_mean,False,0.008906489697578035,0.0
0,p2_secondary_RETAINER_RING_PRESSURE_std,False,1.2550028515226177,-0.30844022930430365
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,False,0.20675209952206136,0.0
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,False,0.07320876596947898,0.0
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,False,1.1323160129422625,0.0
0,p2_secondary_SLURRY_FLOW_LINE_A_auc,False,0.09926858016933719,-0.26662679602879324
0,p2_secondary_SLURRY_FLOW_LINE_A_mean,False,0.22502294297616024,-0.22530122660847304
0,p2_secondary_SLURRY_FLOW_LINE_A_std,True,0.7394277872122673,0.17677669529663684
0,p2_secondary_SLURRY_FLOW_LINE_B_auc,True,0.7294823897748062,0.1767766952966369
0,p2_secondary_SLURRY_FLOW_LINE_B_mean,False,0.7201546592612645,0.136040325773891
0,p2_secondary_SLURRY_FLOW_LINE_B_std,False,0.6334617535946446,0.0
0,p2_secondary_SLURRY_FLOW_LINE_C_auc,False,0.21710243145842098,0.0
0,p2_secondary_SLURRY_FLOW_LINE_C_mean,False,0.23387609604280424,-0.047234988881789584
0,p2_secondary_SLURRY_FLOW_LINE_C_std,True,0.09107865002537416,0.17677669529663684
0,p2_secondary_STAGE_ROTATION_mean,True,2.056477335737345,0.17677669529663695
0,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,True,24.540245495724335,0.0
0,p2_secondary_USAGE_OF_BACKING_FILM_mean,True,83000.84187994621,-0.04053335744599489
0,p2_secondary_USAGE_OF_BACKING_FILM_std,True,16.531217928019643,-0.1767766952966369
0,p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,True,0.028351202881738757,0.23171248145536005
0,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,True,1169.1242066845903,0.30387162634040843
0,p2_secondary_USAGE_OF_DRESSER_TABLE_std,False,0.004643161024536662,0.0
0,p2_secondary_USAGE_OF_DRESSER_decreasing,False,0.27709158715696625,0.0
0,p2_secondary_USAGE_OF_DRESSER_mean,True,277.1804635498784,0.18099068516628403
0,p2_secondary_USAGE_OF_DRESSER_std,False,0.1876233927914771,0.0
0,p2_secondary_USAGE_OF_MEMBRANE_decreasing,True,49.68450802533838,0.0
0,p2_secondary_USAGE_OF_MEMBRANE_mean,True,38533.28498873397,0.24957063327074516
0,p2_secondary_USAGE_OF_MEMBRANE_std,True,169.82883305300194,0.0
0,p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,False,0.7528313494712952,0.0
0,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,True,0.015193938161500201,0.16827741974442273
0,p2_secondary_USAGE_OF_POLISHING_TABLE_std,False,0.7579893409602231,0.0
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,True,28.858287130128474,0.0
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,True,46183.348882091865,0.2783316286912326
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,True,31.36275315176321,0.1767766952966369
0,p2_secondary_WAFER_ROTATION_mean,False,0.6263066553853895,-0.1767766952966368
0,p2_secondary_duration,False,0.5312795641409204,0.10438355428389086
1,lag_1,True,1.2500945822805154,0.17553306824491488
1,lag_2,True,2.7996050157250485,-0.14500655140034294
1,lag_3,True,2.7814654625492534,0.1782920485356328
1,lag_4,True,4.917313226768718,-0.042303136566970524
1,lag_5,True,2.799368620238278,0.3022697264548272
1,lag_6,False,0.3711219496715181,0.09096035240416697
1,lag_7,False,0.14081182094446354,-0.1730182874887706
1,lag_8,True,2.4149923312818524,0.17789849285312365
1,lag_9,True,2.3769900539724835,0.28014017556043697
1,lag_10,False,0.5716880628183183,-0.17455920773674555
1,lag_11,True,0.22866402591194424,0.25572256190851705
1,neighbor_1,True,1.8036580129871427,0.3237177961476603
1,neighbor_2,True,5.263756232647955,-0.3049704556622204
1,neighbor_3,True,1.879879222061812,0.30268031364132575
1,neighbor_4,True,7.7204807911120445,0.5457122019246422
1,neighbor_5,False,0.32267316779041216,0.14508697598191111
1,neighbor_6,True,2.84626545727298,0.08901164950180307
1,neighbor_7,True,0.6670421578937547,0.3915265767871106
1,neighbor_8,True,2.3841800747763298,-0.16064075206172485
1,neighbor_9,True,4.529960237639355,0.23715531441995263
1,neighbor_10,True,0.3729610878040499,0.20868939247891918
1,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,True,0.4988811699453114,0.17677669529663698
1,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,False,0.5714194633396547,0.0
1,p2_primary_CENTER_AIR_BAG_PRESSURE_std,False,0.4188710981820947,0.0
1,p2_primary_DRESSING_WATER_STATUS_auc,True,2.011643266922418,0.1789478379883468
1,p2_primary_DRESSING_WATER_STATUS_mean,True,2.34536959762641,0.28718974185361473
1,p2_primary_DRESSING_WATER_STATUS_std,False,0.8013739946888965,-0.47506224158783494
1,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,True,0.03609751172887242,0.17677669529663698
1,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,True,0.1260124249870644,0.17677669529663687
1,p2_primary_EDGE_AIR_BAG_PRESSURE_std,False,1.1231454510382683,0.0
