fold,model,mse
0,P2_Persistent,17.16722712126562
0,P2_KNN,30.712961052483042
0,P2_LR,14.639449090146352
0,P2_SVR,11.957612150757289
0,P2_Bagging,10.59752856447008
1,P2_Persistent,17.81120231849785
1,P2_KNN,30.905267518807385
1,P2_LR,11.70015286379601
1,P2_SVR,12.055993981291628
1,P2_Bagging,10.873423770670168
2,P2_Persistent,12.912946690499997
2,P2_KNN,23.21183527023655
2,P2_LR,34.086123946309904
2,P2_SVR,8.452836307998123
2,P2_Bagging,7.510731403014054
3,P2_Persistent,13.580167327593747
3,P2_KNN,21.582823738227177
3,P2_LR,598.9278035803549
3,P2_SVR,9.635369810547381
3,P2_Bagging,8.225469944454858
4,P2_Persistent,17.563558423218748
4,P2_KNN,26.139376065341338
4,P2_LR,82.26825430342203
4,P2_SVR,11.674741979849568
4,P2_Bagging,8.695746401923163
5,P2_Persistent,15.263378772760593
5,P2_KNN,19.078547937563712
5,P2_LR,8.92103178392299
5,P2_SVR,11.289972299106276
5,P2_Bagging,7.550432011613671
6,P2_Persistent,14.49189949373438
6,P2_KNN,22.162727189266867
6,P2_LR,8.45243007610551
6,P2_SVR,8.547514781872504
6,P2_Bagging,7.598591291038312
7,P2_Persistent,13.759217678249996
7,P2_KNN,25.157591937638433
7,P2_LR,13.559005807663109
7,P2_SVR,13.20523434615679
7,P2_Bagging,8.31809972593301
8,P2_Persistent,15.679612214993636
8,P2_KNN,24.48775616673159
8,P2_LR,13.131738092022065
8,P2_SVR,10.164584284231285
8,P2_Bagging,9.38914162263905
9,P2_Persistent,14.38861777210683
9,P2_KNN,22.643446971916354
9,P2_LR,12.163037065835212
9,P2_SVR,11.745611518122423
9,P2_Bagging,9.44081351556425
10,P2_Persistent,13.12022186901562
10,P2_KNN,20.267848862295473
10,P2_LR,10.874897354855317
10,P2_SVR,12.216760182664117
10,P2_Bagging,8.655254954497886
11,P2_Persistent,17.691862157835438
11,P2_KNN,20.126899732374532
11,P2_LR,10.951156571937945
11,P2_SVR,10.74426360202747
11,P2_Bagging,8.751230944079328
12,P2_Persistent,16.770568000640623
12,P2_KNN,21.562561849951397
12,P2_LR,10.993557155468727
12,P2_SVR,11.851011019150045
12,P2_Bagging,9.210451308288901
13,P2_Persistent,11.791046857499998
13,P2_KNN,26.50025062942594
13,P2_LR,11.695832448232546
13,P2_SVR,10.789398961826507
13,P2_Bagging,8.356158167601569
14,P2_Persistent,15.611589945812781
14,P2_KNN,27.336904352767192
14,P2_LR,136.98446810092852
14,P2_SVR,10.728598052232854
14,P2_Bagging,8.011944037334713
15,P2_Persistent,13.44697906120312
15,P2_KNN,20.14619983737861
15,P2_LR,10.083713764570216
15,P2_SVR,12.215473993127958
15,P2_Bagging,8.373679812437995
16,P2_Persistent,14.591663425125006
16,P2_KNN,26.199197461739523
16,P2_LR,15.388234277250788
16,P2_SVR,12.663803242401794
16,P2_Bagging,8.500899116756635
17,P2_Persistent,16.31670161087576
17,P2_KNN,27.17149333477264
17,P2_LR,11.512455568395344
17,P2_SVR,11.033435336395453
17,P2_Bagging,8.755961901417006
18,P2_Persistent,10.791160206524816
18,P2_KNN,22.47255870670704
18,P2_LR,390.4162090182089
18,P2_SVR,10.679759720961124
18,P2_Bagging,6.531504777145875
19,P2_Persistent,14.162200035749999
19,P2_KNN,21.04341652715781
19,P2_LR,13.159426447622483
19,P2_SVR,11.013722263000844
19,P2_Bagging,8.382267630520804
