fold,feature,selected,t_abs,oob_importance
0,lag_1,True,0.6523540932060761,0.42641116987064454
0,lag_2,True,0.5279274993083849,0.31345627744900095
0,lag_3,True,1.9768152265713816,-0.022316467979191623
0,lag_4,True,1.3543231123757964,0.1526514821715872
0,lag_5,True,0.165080134487446,0.2598646662818861
0,lag_6,False,1.4802197973695466,-0.14090736318331334
0,lag_7,False,0.9107626765626149,-0.3531529840342217
0,lag_8,False,1.3731862260523966,0.07516701560347791
0,lag_9,True,0.4016937534998003,0.17755983242751402
0,lag_10,False,0.6876958478395113,0.08800946404375319
0,lag_11,True,0.04182568951582676,0.2620418394989838
0,neighbor_1,True,7.963590483749875,1.5579853203910494
0,neighbor_2,True,5.292784851061061,0.8017681957296335
0,neighbor_3,True,1.4066273182974192,0.5058748813376716
0,neighbor_4,True,0.17172005547234911,0.30355501003212815
0,neighbor_5,True,1.1326181635773584,0.3720616146824654
0,neighbor_6,True,2.43928588601134,0.3544666481122911
0,neighbor_7,True,1.0828329265242975,0.36445158296425295
0,neighbor_8,True,0.6760062810332917,0.26917039082847205
0,neighbor_9,False,0.10720946495050858,0.086784971531835
0,neighbor_10,True,0.5471366587488994,0.4144273704939277
0,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,True,0.15024152267492366,0.6160476379785449
0,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,False,0.11765621424147175,-0.051956455757398094
0,p2_primary_CENTER_AIR_BAG_PRESSURE_std,True,0.6356244590217734,0.3376537979019637
0,p2_primary_DRESSING_WATER_STATUS_auc,False,0.6772712981656547,-0.132501994428758
0,p2_primary_DRESSING_WATER_STATUS_mean,False,0.6078969164957986,0.1367997806104844
0,p2_primary_DRESSING_WATER_STATUS_std,True,0.09747470388715886,0.3325155968930345
0,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,True,2.8360586424507623,0.4500539082435272
0,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,True,1.6543825222632167,0.2671040147328811
0,p2_primary_EDGE_AIR_BAG_PRESSURE_std,True,0.5921133258331859,0.5049148122805432
0,p2_primary_HEAD_ROTATION_mean,True,1.415655701578094,0.3168820152695028
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,True,1.3880492805578115,0.5070410846853317
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,True,0.7812629101475957,0.23441357747972716
0,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,True,0.5630665331185243,0.4005456509522558
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,True,1.6632463565688411,0.7204951051533621
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,False,0.05267013180235074,-0.04715474852988466
0,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,True,2.5832857883246736,0.4124867177268363
0,p2_primary_RETAINER_RING_PRESSURE_auc,True,1.9148039854275587,0.3834557102260106
0,p2_primary_RETAINER_RING_PRESSURE_mean,True,1.7769475578141842,-0.012932927817362723
0,p2_primary_RETAINER_RING_PRESSURE_std,True,2.4032997009234522,0.15893762951438783
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,True,0.0772163829271855,0.9171951274189436
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,True,0.30917479501518663,0.6765340087970392
0,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,True,1.9158464843333198,0.19371574573676897
0,p2_primary_SLURRY_FLOW_LINE_A_auc,True,1.6325855402014324,0.4669980795442202
0,p2_primary_SLURRY_FLOW_LINE_A_mean,True,0.020304369008699173,0.3044275498277056
0,p2_primary_SLURRY_FLOW_LINE_A_std,False,0.4988373499749888,0.10453972786028938
0,p2_primary_SLURRY_FLOW_LINE_B_auc,False,1.4591027666756078,0.07060652260797023
0,p2_primary_SLURRY_FLOW_LINE_B_mean,True,1.7818284084752058,0.1766859078506213
0,p2_primary_SLURRY_FLOW_LINE_B_std,True,2.089263805766247,-0.20029267758216907
0,p2_primary_SLURRY_FLOW_LINE_C_auc,True,0.5001304710561719,0.6133383003988983
0,p2_primary_SLURRY_FLOW_LINE_C_mean,True,2.806114009289855,0.5688048434519595
0,p2_primary_SLURRY_FLOW_LINE_C_std,True,2.3616393865204213,-0.0417243278086495
0,p2_primary_STAGE_ROTATION_mean,True,4.320473950946853,-0.12902177567592726
0,p2_primary_USAGE_OF_BACKING_FILM_decreasing,True,4.96001167620208,-0.17595842837355508
0,p2_primary_USAGE_OF_BACKING_FILM_mean,True,1350150.6099735247,0.22194635292123904
0,p2_primary_USAGE_OF_BACKING_FILM_std,True,52.68237767297268,0.19230125649786922
0,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,True,1.0408166078660506,0.24728177847952793
0,p2_primary_USAGE_OF_DRESSER_TABLE_mean,True,896.0392970835456,0.19523361828699545
0,p2_primary_USAGE_OF_DRESSER_TABLE_std,False,1.1898615826203338,0.028871118522813932
0,p2_primary_USAGE_OF_DRESSER_decreasing,False,1.0228177337345954,-0.22103260293071805
0,p2_primary_USAGE_OF_DRESSER_mean,True,44.614607339400514,-0.06145261877473512
0,p2_primary_USAGE_OF_DRESSER_std,False,0.7377297004735396,-0.18176591168493825
0,p2_primary_USAGE_OF_MEMBRANE_decreasing,True,13.262198234587556,0.1781983527927376
0,p2_primary_USAGE_OF_MEMBRANE_mean,True,362814.84066297096,-0.18305333223789283
0,p2_primary_USAGE_OF_MEMBRANE_std,True,250.30787686588823,0.15719177310029187
0,p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,True,2.1052222260155258,-0.20450258991942025
0,p2_primary_USAGE_OF_POLISHING_TABLE_mean,True,0.7879891226971644,0.32972872747179616
0,p2_primary_USAGE_OF_POLISHING_TABLE_std,True,2.1223106525878066,0.19798381417510577
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,True,11.739259284092995,-0.16989840625810362
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,True,992247.7312215609,0.07214287900349117
0,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,True,207.02290800965977,0.10274015062953563
0,p2_primary_WAFER_ROTATION_mean,True,0.7881884697235605,0.4610003050823727
0,p2_primary_duration,True,1.2700079347727635,0.24798531177298766
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,True,0.13687896679032305,0.19111328852991558
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,False,0.1633194148230701,-0.24585887260896366
0,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,False,0.7970209705388835,-0.04730153196582367
0,p2_secondary_DRESSING_WATER_STATUS_auc,True,2.4468236851543947,-0.16111952653210834
0,p2_secondary_DRESSING_WATER_STATUS_mean,True,2.4720748284305603,0.03226025014162384
0,p2_secondary_DRESSING_WATER_STATUS_std,False,0.3588126189076129,-0.23667732258332766
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,True,1.6714539255187657,-0.24960020019204682
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,True,1.7504635568813594,-0.07159471266966153
0,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,False,0.6079072092734998,0.027196450039874722
0,p2_secondary_HEAD_ROTATION_mean,True,1.060983503667124,0.16798394648629253
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,False,0.16394081197855645,0.04671048097933971
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,False,0.22548156923694632,-0.16617753853987396
0,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,False,0.754359306686396,-0.040319847055926915
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,True,1.112093708084079,0.18925779762544903
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,True,1.8369014480301689,0.2023738670537795
0,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,True,2.5480227358471628,0.21754930772627545
0,p2_secondary_RETAINER_RING_PRESSURE_auc,False,0.5399639442529623,-0.07965558982988291
0,p2_secondary_RETAINER_RING_PRESSURE_mean,False,1.321323947598007,-0.1628031988358014
0,p2_secondary_RETAINER_RING_PRESSURE_std,False,0.20692317423633363,-0.0025534444566203945
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,False,1.1003081688954903,0.017325959128260345
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,True,1.0842537086428272,0.25976635558925293
0,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,False,0.3930171615819856,0.08666146417779233
0,p2_secondary_SLURRY_FLOW_LINE_A_auc,False,0.46755823182434036,0.08341925149031647
0,p2_secondary_SLURRY_FLOW_LINE_A_mean,False,0.576192586212276,-0.2111112663915839
0,p2_secondary_SLURRY_FLOW_LINE_A_std,False,0.1584745134241,-0.13161812897602862
0,p2_secondary_SLURRY_FLOW_LINE_B_auc,False,0.3599439333485615,-0.06805560797891526
0,p2_secondary_SLURRY_FLOW_LINE_B_mean,False,0.33690010204018184,0.06789959913459805
0,p2_secondary_SLURRY_FLOW_LINE_B_std,True,0.17032895173139817,0.25143345130949035
0,p2_secondary_SLURRY_FLOW_LINE_C_auc,False,1.0271942303562145,-0.11707930334187391
0,p2_secondary_SLURRY_FLOW_LINE_C_mean,False,1.298463176368784,0.05200068372403193
0,p2_secondary_SLURRY_FLOW_LINE_C_std,True,0.10757282478739981,0.21784249243222523
0,p2_secondary_STAGE_ROTATION_mean,False,0.3552486214338479,-0.2873884182530251
0,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,True,16.755861169486153,-0.09794512710103424
0,p2_secondary_USAGE_OF_BACKING_FILM_mean,True,378403.34418060177,-0.17677669529663703
0,p2_secondary_USAGE_OF_BACKING_FILM_std,True,69.40470370631469,-0.20172664007189872
0,p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,True,2.2551531282659782,0.0
0,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,True,899.2333608257387,-0.2082616666790377
0,p2_secondary_USAGE_OF_DRESSER_TABLE_std,True,1.9016958754321525,0.0
0,p2_secondary_USAGE_OF_DRESSER_decreasing,False,0.6208667474514216,0.0
0,p2_secondary_USAGE_OF_DRESSER_mean,True,44.479230502043876,0.2704666054146646
0,p2_secondary_USAGE_OF_DRESSER_std,False,0.9583417023567334,0.0
0,p2_secondary_USAGE_OF_MEMBRANE_decreasing,True,312.7382547252197,-0.17677669529663684
0,p2_secondary_USAGE_OF_MEMBRANE_mean,True,2144257.0557446694,0.1712034460171296
0,p2_secondary_USAGE_OF_MEMBRANE_std,True,1174.4046836446144,-0.1912905308200967
0,p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,True,1.6068985982009165,0.007442651105668417
0,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,True,0.8471554201451222,0.29058705618495034
0,p2_secondary_USAGE_OF_POLISHING_TABLE_std,False,1.1240891030946474,-0.01503101160546377
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,True,226.48294409306286,0.32712421022235744
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,True,1769113.1256973331,0.14542247352460178
0,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,True,895.7939474955895,0.21883327458056578
0,p2_secondary_WAFER_ROTATION_mean,False,0.8730969862370545,0.12695357650147993
0,p2_secondary_duration,True,2.4409515308469723,-0.06668358095717886
1,lag_1,True,1.8217685089878055,0.29359373625348656
1,lag_2,True,0.422534289517303,0.3557942026259665
1,lag_3,True,0.2539374572450912,0.20376896831140506
1,lag_4,True,0.40725424514225433,0.18773287871611738
1,lag_5,True,0.08080156787124988,0.2771051518085087
1,lag_6,True,2.0775547740163143,0.02569916569726667
1,lag_7,False,1.2472232254415099,-0.005986676344487851
1,lag_8,True,0.13277133514118683,0.32769358235029705
1,lag_9,True,2.9639407866797107,0.3038220853767232
1,lag_10,True,2.071907166573524,0.3528974399076809
1,lag_11,True,1.5235337906228934,0.07004907486771028
1,neighbor_1,True,10.111332497549014,3.0833687489259645
1,neighbor_2,True,3.5980581516132,0.4632685706912901
1,neighbor_3,True,1.9536019927050654,0.49452726326356494
1,neighbor_4,True,0.7228751262649652,0.3850817684167151
1,neighbor_5,True,0.3362208606210974,0.35978210787797227
1,neighbor_6,True,2.4329936147812403,0.5518408308384777
1,neighbor_7,True,1.3872185013043254,0.4465539993311008
1,neighbor_8,True,0.11340925251143893,0.3868701311460028
1,neighbor_9,False,0.3727464703047232,0.12609294021250447
1,neighbor_10,True,0.11356939459162096,0.2077035383420545
1,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,True,0.9063087882061848,0.8876974627444711
1,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,True,1.2724774516505726,0.4193060538358809
1,p2_primary_CENTER_AIR_BAG_PRESSURE_std,False,1.4946935208164522,-0.06059651056837818
1,p2_primary_DRESSING_WATER_STATUS_auc,False,1.2574461324310995,-0.2220754693460345
1,p2_primary_DRESSING_WATER_STATUS_mean,True,1.7409492402640745,0.20589741011317383
1,p2_primary_DRESSING_WATER_STATUS_std,True,1.3886357256851167,0.50577044399813
1,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,True,3.1825648841726646,0.3394757346578929
1,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,True,1.7875215136603808,0.05063241236272459
1,p2_primary_EDGE_AIR_BAG_PRESSURE_std,True,0.9831048355132082,0.31616879131777326
1,p2_primary_HEAD_ROTATION_mean,True,1.1120830255489311,0.21224870304117446
1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,True,0.430226920710056,0.43850448764855865
1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,True,0.6409846624341015,0.2528789538689086
1,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,True,1.5231395831147203,0.26007088973435566
1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,True,1.867688941788584,0.6684020903308844
1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,True,0.22081403107017633,0.3731423474363638
1,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,True,2.6786616321668566,0.46854194865393156
1,p2_primary_RETAINER_RING_PRESSURE_auc,True,1.9205940103808876,0.0980965861250624
1,p2_primary_RETAINER_RING_PRESSURE_mean,True,0.4858045573756024,0.26590526571398654
1,p2_primary_RETAINER_RING_PRESSURE_std,False,1.4505093257668165,0.005101320308808558
1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,True,0.5340776141999662,0.513790895895901
1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,True,0.7726179439502118,0.4119250785612427
1,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,True,1.805811779659623,0.3986389550659097
1,p2_primary_SLURRY_FLOW_LINE_A_auc,True,2.8802568338160843,0.688576528892078
1,p2_primary_SLURRY_FLOW_LINE_A_mean,True,1.1893318778305175,0.29869070908704853
1,p2_primary_SLURRY_FLOW_LINE_A_std,True,0.2532825868356326,0.21710661674199214
1,p2_primary_SLURRY_FLOW_LINE_B_auc,True,1.7566885747727583,0.07041808564254884
1,p2_primary_SLURRY_FLOW_LINE_B_mean,True,2.0290116953575055,0.17983075322075492
1,p2_primary_SLURRY_FLOW_LINE_B_std,True,0.7082637299151999,0.15129527965127118
1,p2_primary_SLURRY_FLOW_LINE_C_auc,True,1.1021446339482912,0.7070564127356113
1,p2_primary_SLURRY_FLOW_LINE_C_mean,True,1.6089004359224972,0.4865592134976809
1,p2_primary_SLURRY_FLOW_LINE_C_std,True,3.9623252184661464,0.11857767501150533
1,p2_primary_STAGE_ROTATION_mean,True,1.3989451635326526,0.22693654027250681
1,p2_primary_USAGE_OF_BACKING_FILM_decreasing,True,6.600818099480515,0.1753069106205285
1,p2_primary_USAGE_OF_BACKING_FILM_mean,True,222082.45127621834,-0.004891179433726337
1,p2_primary_USAGE_OF_BACKING_FILM_std,True,96.12553044343258,0.07875915066281515
1,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,False,1.306376070322775,-0.2633210352535721
1,p2_primary_USAGE_OF_DRESSER_TABLE_mean,True,1142.0178258377066,-0.03628696442289464
1,p2_primary_USAGE_OF_DRESSER_TABLE_std,False,1.3401076324751717,-0.2745239921534995
1,p2_primary_USAGE_OF_DRESSER_decreasing,True,0.0894508778560071,0.22056266352586132
1,p2_primary_USAGE_OF_DRESSER_mean,True,2.1998368955348058,0.19336013111710978
1,p2_primary_USAGE_OF_DRESSER_std,False,0.6329264702992854,-0.3597438097628061
1,p2_primary_USAGE_OF_MEMBRANE_decreasing,True,24.412975888876932,0.0
1,p2_primary_USAGE_OF_MEMBRANE_mean,True,113293.30386113995,0.24546180328404352
1,p2_primary_USAGE_OF_MEMBRANE_std,True,424.8299253274318,0.16820646591287894
1,p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,False,0.5702400942652194,-0.153713780004151
