fold,model,mse,train_n,validation_n
0,P2_Persistent,13.089287999,539,135
0,P2_KNN,9.524011260005015,539,135
0,P2_LR,6.234447933037545,539,135
0,P2_SVR,7.290268748924258,539,135
0,P2_Bagging,7.712264470817804,539,135
1,P2_Persistent,12.908770958499995,539,135
1,P2_KNN,7.392767344078333,539,135
1,P2_LR,10.835258570152803,539,135
1,P2_SVR,6.989470115902297,539,135
1,P2_Bagging,5.815363053599405,539,135
2,P2_Persistent,13.374979834500008,539,135
2,P2_KNN,8.036128752193333,539,135
2,P2_LR,15.578831159318781,539,135
2,P2_SVR,7.083027365228514,539,135
2,P2_Bagging,5.372938622401867,539,135
3,P2_Persistent,8.423913444833335,539,135
3,P2_KNN,7.469935276868332,539,135
3,P2_LR,6.93563249668758,539,135
3,P2_SVR,7.26774552278715,539,135
3,P2_Bagging,5.779369478061595,539,135
4,P2_Persistent,12.564115804999997,539,135
4,P2_KNN,10.555700518676655,539,135
4,P2_LR,6.319210854633546,539,135
4,P2_SVR,10.517361474214525,539,135
4,P2_Bagging,6.269643744057768,539,135
5,P2_Persistent,15.290759369166668,539,135
5,P2_KNN,8.764776335271666,539,135
5,P2_LR,5.532703301035191,539,135
5,P2_SVR,7.251674952156512,539,135
5,P2_Bagging,5.86944473972758,539,135
6,P2_Persistent,12.868147944166669,539,135
6,P2_KNN,8.16280776088167,539,135
6,P2_LR,7.9048252390367635,539,135
6,P2_SVR,7.7795865467567,539,135
6,P2_Bagging,5.1387618660228105,539,135
7,P2_Persistent,10.927174964333332,539,135
7,P2_KNN,8.629301120558331,539,135
7,P2_LR,8.381626703434776,539,135
7,P2_SVR,8.113238227622157,539,135
7,P2_Bagging,5.7369083305507615,539,135
8,P2_Persistent,12.703601193999999,539,135
8,P2_KNN,9.997686137431673,539,135
8,P2_LR,6.594603917662762,539,135
8,P2_SVR,9.64227065013662,539,135
8,P2_Bagging,7.317553892913987,539,135
9,P2_Persistent,9.257874507499997,539,135
9,P2_KNN,8.721794724333332,539,135
9,P2_LR,6.3671248908969,539,135
9,P2_SVR,8.313632974485595,539,135
9,P2_Bagging,5.304781499382191,539,135
10,P2_Persistent,15.901981226097519,539,135
10,P2_KNN,12.026568987201674,539,135
10,P2_LR,6.364454419685707,539,135
10,P2_SVR,8.074531115701818,539,135
10,P2_Bagging,7.041993253507926,539,135
11,P2_Persistent,11.351552362666661,539,135
11,P2_KNN,9.582658079865006,539,135
11,P2_LR,6.553597457675532,539,135
11,P2_SVR,8.238265853414477,539,135
11,P2_Bagging,5.582350431018529,539,135
12,P2_Persistent,9.655606496166667,539,135
12,P2_KNN,8.163440351288338,539,135
12,P2_LR,7.903086822945037,539,135
12,P2_SVR,7.0771743127345,539,135
12,P2_Bagging,6.051157223804013,539,135
13,P2_Persistent,13.453920723768736,539,135
13,P2_KNN,10.773470775670003,539,135
13,P2_LR,11.13911360020911,539,135
13,P2_SVR,9.059398531819143,539,135
13,P2_Bagging,9.286744863489746,539,135
14,P2_Persistent,12.414952182833334,539,135
14,P2_KNN,7.671714008338335,539,135
14,P2_LR,7.361424440323875,539,135
14,P2_SVR,6.918253243393168,539,135
14,P2_Bagging,5.6283670875189555,539,135
15,P2_Persistent,9.882836380333337,539,135
15,P2_KNN,9.892332079625003,539,135
15,P2_LR,8.107215373303022,539,135
15,P2_SVR,7.853773182035281,539,135
15,P2_Bagging,7.227284754072634,539,135
16,P2_Persistent,17.183200645,539,135
16,P2_KNN,10.618211609056669,539,135
16,P2_LR,7.93957407932251,539,135
16,P2_SVR,9.36659105705086,539,135
16,P2_Bagging,7.599559600724056,539,135
17,P2_Persistent,14.197052314166665,539,135
17,P2_KNN,11.532725112776669,539,135
17,P2_LR,7.47692936393122,539,135
17,P2_SVR,7.586151608346,539,135
17,P2_Bagging,8.010043226074547,539,135
18,P2_Persistent,13.373367487666664,539,135
18,P2_KNN,8.491177507301668,539,135
18,P2_LR,6.367030159099952,539,135
18,P2_SVR,6.903092284886908,539,135
18,P2_Bagging,5.438071633376263,539,135
19,P2_Persistent,13.114815364666661,539,135
19,P2_KNN,9.178184214775,539,135
19,P2_LR,9.12274195164989,539,135
19,P2_SVR,9.206218836622341,539,135
19,P2_Bagging,6.921213471142608,539,135
