fold,model,mse,train_n,validation_n
0,P2_Persistent,13.337751491144362,565,142
0,P2_KNN,8.883547382654054,565,142
0,P2_LR,5.3501366671860096,565,142
0,P2_SVR,7.546803380669698,565,142
0,P2_Bagging,6.321851651699485,565,142
1,P2_Persistent,14.280369952816903,565,142
1,P2_KNN,11.952291357976053,565,142
1,P2_LR,9.477048116116721,565,142
1,P2_SVR,11.180968045154483,565,142
1,P2_Bagging,8.474282880078379,565,142
2,P2_Persistent,14.682205103926057,565,142
2,P2_KNN,10.377917872285568,565,142
2,P2_LR,90.41301288441402,565,142
2,P2_SVR,7.447347808649403,565,142
2,P2_Bagging,7.0335773280236475,565,142
3,P2_Persistent,13.734021829436617,565,142
3,P2_KNN,7.8977637129691844,565,142
3,P2_LR,165.35884536172716,565,142
3,P2_SVR,7.3281354481870284,565,142
3,P2_Bagging,7.135458079510414,565,142
4,P2_Persistent,14.154581469137327,565,142
4,P2_KNN,10.676337758808272,565,142
4,P2_LR,159.17152065391403,565,142
4,P2_SVR,9.36015901063577,565,142
4,P2_Bagging,7.025089843032733,565,142
5,P2_Persistent,10.476267465422533,565,142
5,P2_KNN,8.355944029937326,565,142
5,P2_LR,6.103472394751562,565,142
5,P2_SVR,6.946786132450114,565,142
5,P2_Bagging,6.243758570976228,565,142
6,P2_Persistent,14.085683467130284,565,142
6,P2_KNN,10.319022261009504,565,142
6,P2_LR,9.057868986531187,565,142
6,P2_SVR,9.003378662570185,565,142
6,P2_Bagging,7.404174042203903,565,142
7,P2_Persistent,10.894557511742956,565,142
7,P2_KNN,10.668974799446305,565,142
7,P2_LR,6.408118789926142,565,142
7,P2_SVR,7.380127373526183,565,142
7,P2_Bagging,5.691119453940059,565,142
8,P2_Persistent,12.686207998468312,565,142
8,P2_KNN,12.459152018012322,565,142
8,P2_LR,7.829234293197288,565,142
8,P2_SVR,9.421396273736232,565,142
8,P2_Bagging,6.8408497552727905,565,142
9,P2_Persistent,16.097963638309857,565,142
9,P2_KNN,7.83360237699507,565,142
9,P2_LR,5.62990154967155,565,142
9,P2_SVR,5.8050461395841015,565,142
9,P2_Bagging,6.796340793403621,565,142
10,P2_Persistent,14.390535095809861,565,142
10,P2_KNN,10.208206277209335,565,142
10,P2_LR,79.09984084256807,565,142
10,P2_SVR,8.571624500413732,565,142
10,P2_Bagging,6.0083957618222685,565,142
11,P2_Persistent,12.646184870440138,565,142
11,P2_KNN,12.23858482793398,565,142
11,P2_LR,6.224731856486934,565,142
11,P2_SVR,7.588217251525726,565,142
11,P2_Bagging,6.590162429998428,565,142
12,P2_Persistent,13.621124490845075,565,142
12,P2_KNN,11.281847051083625,565,142
12,P2_LR,12.86408857209595,565,142
12,P2_SVR,10.180790615520136,565,142
12,P2_Bagging,7.666433798502178,565,142
13,P2_Persistent,14.206132274577461,565,142
13,P2_KNN,9.720550260301064,565,142
13,P2_LR,8.183712514447759,565,142
13,P2_SVR,10.75563071118689,565,142
13,P2_Bagging,7.805078275728354,565,142
14,P2_Persistent,10.83331131550739,565,142
14,P2_KNN,8.616045383380465,565,142
14,P2_LR,7.174613178142722,565,142
14,P2_SVR,6.2472343783715445,565,142
14,P2_Bagging,4.184239462648728,565,142
15,P2_Persistent,13.796111403380284,565,142
15,P2_KNN,11.525682547779407,565,142
15,P2_LR,9.576551454596085,565,142
15,P2_SVR,8.246819703627779,565,142
15,P2_Bagging,7.503941344369618,565,142
16,P2_Persistent,14.578808599014087,565,142
16,P2_KNN,9.6373125564449,565,142
16,P2_LR,7.737148258146992,565,142
16,P2_SVR,7.901351094381232,565,142
16,P2_Bagging,7.761389519188741,565,142
17,P2_Persistent,13.423068952605632,565,142
17,P2_KNN,12.357752142579395,565,142
17,P2_LR,8.103953706933847,565,142
17,P2_SVR,8.496197329887067,565,142
17,P2_Bagging,6.447056361995534,565,142
18,P2_Persistent,10.503769458485914,565,142
18,P2_KNN,9.831053748389268,565,142
18,P2_LR,8.343178246532453,565,142
18,P2_SVR,7.219192449352552,565,142
18,P2_Bagging,5.332191555556667,565,142
19,P2_Persistent,16.5361934600176,565,142
19,P2_KNN,9.10060951060616,565,142
19,P2_LR,8.134028845619042,565,142
19,P2_SVR,9.584219317069374,565,142
19,P2_Bagging,6.758654099638995,565,142
