fold,model,mse,train_n,validation_n
0,P2_Persistent,9.128394548066051,212,53
0,P2_KNN,10.40105041548537,212,53
0,P2_LR,8.860751532751026,212,53
0,P2_SVR,8.807833194441509,212,53
0,P2_Bagging,7.603121001002463,212,53
1,P2_Persistent,11.260471495754722,212,53
1,P2_KNN,11.02723971523305,212,53
1,P2_LR,10.094619921114138,212,53
1,P2_SVR,9.993157237355312,212,53
1,P2_Bagging,8.96818964624119,212,53
2,P2_Persistent,6.230502045849052,212,53
2,P2_KNN,4.524815286938225,212,53
2,P2_LR,6.264398753238617,212,53
2,P2_SVR,5.700220396993716,212,53
2,P2_Bagging,3.6244219378238505,212,53
3,P2_Persistent,8.954365253773576,212,53
3,P2_KNN,7.652262073440569,212,53
3,P2_LR,115.26273426948657,212,53
3,P2_SVR,7.767554946108176,212,53
3,P2_Bagging,6.1513354459937,212,53
4,P2_Persistent,13.17576052485849,212,53
4,P2_KNN,6.495910232000939,212,53
4,P2_LR,13.97545878221248,212,53
4,P2_SVR,6.164514858631993,212,53
4,P2_Bagging,5.3176278374305985,212,53
5,P2_Persistent,12.856110592924539,212,53
5,P2_KNN,10.052373434998557,212,53
5,P2_LR,8.740579744561256,212,53
5,P2_SVR,8.305474172260208,212,53
5,P2_Bagging,8.388801215614079,212,53
6,P2_Persistent,8.395161069056611,212,53
6,P2_KNN,7.938605663932093,212,53
6,P2_LR,6.943111463989563,212,53
6,P2_SVR,8.54784630176933,212,53
6,P2_Bagging,7.123253985909059,212,53
7,P2_Persistent,10.070581846415102,212,53
7,P2_KNN,8.711553514521198,212,53
7,P2_LR,7.900169455909412,212,53
7,P2_SVR,7.813741588206628,212,53
7,P2_Bagging,8.110818783770007,212,53
8,P2_Persistent,17.500440697688667,212,53
8,P2_KNN,11.757748216410869,212,53
8,P2_LR,79.5750878224249,212,53
8,P2_SVR,12.844078825432451,212,53
8,P2_Bagging,10.29718984055368,212,53
9,P2_Persistent,8.158109920047176,212,53
9,P2_KNN,9.192890691080681,212,53
9,P2_LR,6.23708544732381,212,53
9,P2_SVR,8.71437853619565,212,53
9,P2_Bagging,5.663663413192284,212,53
10,P2_Persistent,12.963296010141502,212,53
10,P2_KNN,10.78277741198066,212,53
10,P2_LR,13.530960691604577,212,53
10,P2_SVR,12.318270736835787,212,53
10,P2_Bagging,9.169368720004751,212,53
11,P2_Persistent,10.18962090466982,212,53
11,P2_KNN,8.262848386010383,212,53
11,P2_LR,7.6368853436762505,212,53
11,P2_SVR,8.384490768253366,212,53
11,P2_Bagging,6.9958122288359545,212,53
12,P2_Persistent,7.818136130377373,212,53
12,P2_KNN,6.721894259774987,212,53
12,P2_LR,6.903881043239788,212,53
12,P2_SVR,5.940111756286426,212,53
12,P2_Bagging,6.540840029630274,212,53
13,P2_Persistent,8.868625336654233,212,53
13,P2_KNN,8.667683275962762,212,53
13,P2_LR,6.574991080049034,212,53
13,P2_SVR,7.37999537694865,212,53
13,P2_Bagging,6.498515303159985,212,53
14,P2_Persistent,9.300113655253575,212,53
14,P2_KNN,6.953772788121211,212,53
14,P2_LR,8.430932800370535,212,53
14,P2_SVR,6.880981248330527,212,53
14,P2_Bagging,5.2182110987835335,212,53
15,P2_Persistent,9.620105007735836,212,53
15,P2_KNN,9.321525831128785,212,53
15,P2_LR,7.106211610643804,212,53
15,P2_SVR,9.377811354549854,212,53
15,P2_Bagging,5.762832125729075,212,53
16,P2_Persistent,7.110827658079025,212,53
16,P2_KNN,5.25316244681461,212,53
16,P2_LR,6.188422832575679,212,53
16,P2_SVR,5.241968791249576,212,53
16,P2_Bagging,4.555064906524921,212,53
17,P2_Persistent,6.7466147654717,212,53
17,P2_KNN,4.8565534213910455,212,53
17,P2_LR,7.370461296160934,212,53
17,P2_SVR,5.733869634847218,212,53
17,P2_Bagging,4.360832474854221,212,53
18,P2_Persistent,13.3849766610849,212,53
18,P2_KNN,5.837102939555648,212,53
18,P2_LR,8.46931182180262,212,53
18,P2_SVR,5.345991741527592,212,53
18,P2_Bagging,4.641770181952997,212,53
19,P2_Persistent,11.307864323802399,212,53
19,P2_KNN,6.2678565535457755,212,53
19,P2_LR,9.122907079266026,212,53
19,P2_SVR,7.461770779560489,212,53
19,P2_Bagging,7.37497044046717,212,53
