fold,model,mse,train_n,validation_n
0,P2_Persistent,7.5308877538354615,275,69
0,P2_KNN,6.3586546659652186,275,69
0,P2_LR,5.08561358947144,275,69
0,P2_SVR,6.413297220145833,275,69
0,P2_Bagging,5.28738561199279,275,69
1,P2_Persistent,6.8872325077173935,275,69
1,P2_KNN,7.150805022107618,275,69
1,P2_LR,8.163557028905874,275,69
1,P2_SVR,6.832098023127499,275,69
1,P2_Bagging,4.996595914130989,275,69
2,P2_Persistent,11.318297181195668,275,69
2,P2_KNN,9.092151668677198,275,69
2,P2_LR,8.403397721514704,275,69
2,P2_SVR,8.73073340020833,275,69
2,P2_Bagging,6.551689702283141,275,69
3,P2_Persistent,10.286370449021737,275,69
3,P2_KNN,9.723352954526073,275,69
3,P2_LR,9.528961730394514,275,69
3,P2_SVR,9.713065360778291,275,69
3,P2_Bagging,8.941286923676984,275,69
4,P2_Persistent,9.663099511304356,275,69
4,P2_KNN,6.147322136654354,275,69
4,P2_LR,7.32574814198932,275,69
4,P2_SVR,5.204630629308859,275,69
4,P2_Bagging,5.78113052923896,275,69
5,P2_Persistent,13.619401999891311,275,69
5,P2_KNN,6.500151105580428,275,69
5,P2_LR,9.066455285407422,275,69
5,P2_SVR,7.231582748025707,275,69
5,P2_Bagging,6.259520335800692,275,69
6,P2_Persistent,9.244392774734992,275,69
6,P2_KNN,12.454231636389114,275,69
6,P2_LR,11.51729177710697,275,69
6,P2_SVR,12.088585838033426,275,69
6,P2_Bagging,9.275150295430606,275,69
7,P2_Persistent,7.995467249079661,275,69
7,P2_KNN,8.09198475337827,275,69
7,P2_LR,19.093508855204558,275,69
7,P2_SVR,6.815726015872141,275,69
7,P2_Bagging,5.906132054313811,275,69
8,P2_Persistent,7.785331359909168,275,69
8,P2_KNN,7.7373434201478295,275,69
8,P2_LR,7.9237353925301495,275,69
8,P2_SVR,7.443680141775292,275,69
8,P2_Bagging,6.4220252714904875,275,69
9,P2_Persistent,12.340866042065203,275,69
9,P2_KNN,8.565510157392374,275,69
9,P2_LR,6.696979657724853,275,69
9,P2_SVR,9.049589076529491,275,69
9,P2_Bagging,6.751187372572069,275,69
10,P2_Persistent,6.5816064339130556,275,69
10,P2_KNN,6.9604086583402305,275,69
10,P2_LR,5.175035634802143,275,69
10,P2_SVR,5.014258975117338,275,69
10,P2_Bagging,6.335251612893113,275,69
11,P2_Persistent,9.670857817173909,275,69
11,P2_KNN,9.121640940081523,275,69
11,P2_LR,9.559954468160193,275,69
11,P2_SVR,10.88126138037002,275,69
11,P2_Bagging,8.654807472439053,275,69
12,P2_Persistent,10.20409236239068,275,69
12,P2_KNN,10.12917058535543,275,69
12,P2_LR,11.070418202733888,275,69
12,P2_SVR,9.131358751353682,275,69
12,P2_Bagging,7.869002973035033,275,69
13,P2_Persistent,10.354709933478276,275,69
13,P2_KNN,8.607730076002177,275,69
13,P2_LR,7.351463707553928,275,69
13,P2_SVR,8.184129029585625,275,69
13,P2_Bagging,7.412081199925483,275,69
14,P2_Persistent,9.673688468804343,275,69
14,P2_KNN,7.66189710939782,275,69
14,P2_LR,5.968565633011503,275,69
14,P2_SVR,7.543204018414983,275,69
14,P2_Bagging,5.806022311249971,275,69
15,P2_Persistent,10.12018330858696,275,69
15,P2_KNN,10.259979320344542,275,69
15,P2_LR,10.90650011226042,275,69
15,P2_SVR,8.546367065969148,275,69
15,P2_Bagging,8.682068952318335,275,69
16,P2_Persistent,8.418708761739133,275,69
16,P2_KNN,9.36979458454894,275,69
16,P2_LR,9.906669216228195,275,69
16,P2_SVR,6.768280677463558,275,69
16,P2_Bagging,6.190006102414354,275,69
17,P2_Persistent,12.270483991304358,275,69
17,P2_KNN,7.573318303082613,275,69
17,P2_LR,26.061092982548285,275,69
17,P2_SVR,7.903282330682918,275,69
17,P2_Bagging,5.91482602167156,275,69
18,P2_Persistent,9.11246468967392,275,69
18,P2_KNN,9.15913005672393,275,69
18,P2_LR,6.9699509081711035,275,69
18,P2_SVR,7.88729956657441,275,69
18,P2_Bagging,7.154326912035216,275,69
19,P2_Persistent,9.937732097282607,275,69
19,P2_KNN,6.37669923607502,275,69
19,P2_LR,7.040803155611502,275,69
19,P2_SVR,6.189906209940438,275,69
19,P2_Bagging,4.939493931965157,275,69
