fold,model,mse,train_n,validation_n
0,P2_Persistent,15.546565009602277,526,132
0,P2_KNN,19.924723611928982,526,132
0,P2_LR,101.61979781368673,526,132
0,P2_SVR,12.236398106597038,526,132
0,P2_Bagging,8.64238600578372,526,132
1,P2_Persistent,24.137521409895385,526,132
1,P2_KNN,29.09969569974034,526,132
1,P2_LR,1671.5721056912828,526,132
1,P2_SVR,12.92796334015795,526,132
1,P2_Bagging,14.912600313636528,526,132
2,P2_Persistent,29.362897889127066,526,132
2,P2_KNN,20.74522314994602,526,132
2,P2_LR,48.35500494803448,526,132
2,P2_SVR,9.803413939475803,526,132
2,P2_Bagging,8.367801162680491,526,132
3,P2_Persistent,20.444397193295448,526,132
3,P2_KNN,25.87663332173522,526,132
3,P2_LR,19.04332751488612,526,132
3,P2_SVR,12.61959512955423,526,132
3,P2_Bagging,10.468644923027078,526,132
4,P2_Persistent,20.94015244636363,526,132
4,P2_KNN,29.808058895161366,526,132
4,P2_LR,19.558388672809468,526,132
4,P2_SVR,10.533810243811965,526,132
4,P2_Bagging,8.196396417861385,526,132
5,P2_Persistent,23.28062763170455,526,132
5,P2_KNN,25.073359424797168,526,132
5,P2_LR,11.193920020491804,526,132
5,P2_SVR,15.55680200891208,526,132
5,P2_Bagging,12.095428687583132,526,132
6,P2_Persistent,22.512142391590906,526,132
6,P2_KNN,24.16788522782557,526,132
6,P2_LR,10.933237238468857,526,132
6,P2_SVR,12.03998878307509,526,132
6,P2_Bagging,10.920542332175861,526,132
7,P2_Persistent,16.770577710511365,526,132
7,P2_KNN,28.976472920585795,526,132
7,P2_LR,17.72152236338847,526,132
7,P2_SVR,14.977939992730157,526,132
7,P2_Bagging,10.466144984937417,526,132
8,P2_Persistent,25.469134370284095,526,132
8,P2_KNN,22.37011537715455,526,132
8,P2_LR,14.601633660413798,526,132
8,P2_SVR,14.983162727856927,526,132
8,P2_Bagging,9.97400539115785,526,132
9,P2_Persistent,27.50312846794954,526,132
9,P2_KNN,16.91505820700284,526,132
9,P2_LR,25.022469248199126,526,132
9,P2_SVR,13.741963181644477,526,132
9,P2_Bagging,9.177946455066637,526,132
10,P2_Persistent,28.51546896355767,526,132
10,P2_KNN,23.729237107702843,526,132
10,P2_LR,9.514265444536202,526,132
10,P2_SVR,14.112402767075825,526,132
10,P2_Bagging,9.867216126897905,526,132
11,P2_Persistent,18.115770303068178,526,132
11,P2_KNN,25.671095445282955,526,132
11,P2_LR,10973.225722789743,526,132
11,P2_SVR,12.023572994794717,526,132
11,P2_Bagging,8.204479400179894,526,132
12,P2_Persistent,17.32296427772727,526,132
12,P2_KNN,21.888275987890893,526,132
12,P2_LR,8.059569742621331,526,132
12,P2_SVR,10.197556997774281,526,132
12,P2_Bagging,9.311590145227386,526,132
13,P2_Persistent,19.76571069477273,526,132
13,P2_KNN,19.46644988025683,526,132
13,P2_LR,20.079915745952988,526,132
13,P2_SVR,20.366691845328273,526,132
13,P2_Bagging,8.571001062022711,526,132
14,P2_Persistent,23.18707293357954,526,132
14,P2_KNN,17.001321242408526,526,132
14,P2_LR,504.9248501604235,526,132
14,P2_SVR,10.314583930208482,526,132
14,P2_Bagging,9.952641894943401,526,132
15,P2_Persistent,20.49021046073863,526,132
15,P2_KNN,19.731523519818754,526,132
15,P2_LR,10.64799896206441,526,132
15,P2_SVR,14.99983395977066,526,132
15,P2_Bagging,8.414090730800364,526,132
16,P2_Persistent,20.046727271590903,526,132
16,P2_KNN,30.131078807660792,526,132
16,P2_LR,11.971030927143154,526,132
16,P2_SVR,16.45268743407645,526,132
16,P2_Bagging,10.858171960327553,526,132
17,P2_Persistent,23.205704245397726,526,132
17,P2_KNN,20.357567756396595,526,132
17,P2_LR,22.071702303386957,526,132
17,P2_SVR,11.795251832525723,526,132
17,P2_Bagging,8.111229437187646,526,132
18,P2_Persistent,17.237142121875003,526,132
18,P2_KNN,23.56888388153182,526,132
18,P2_LR,11.117648666112165,526,132
18,P2_SVR,13.587237899591642,526,132
18,P2_Bagging,10.252213743142384,526,132
19,P2_Persistent,18.117774715227277,526,132
19,P2_KNN,27.28746663624034,526,132
19,P2_LR,14.602384183464245,526,132
19,P2_SVR,12.191441552683346,526,132
19,P2_Bagging,8.408864289239073,526,132
