fold,model,mse,train_n,validation_n
0,P2_Persistent,7.890956741434422,488,122
0,P2_KNN,6.601446246351027,488,122
0,P2_LR,5.482242132648965,488,122
0,P2_SVR,6.390232324221,488,122
0,P2_Bagging,4.630771045312254,488,122
1,P2_Persistent,9.080179454729356,488,122
1,P2_KNN,7.943265704264757,488,122
1,P2_LR,572.0939593016208,488,122
1,P2_SVR,6.746706902606423,488,122
1,P2_Bagging,6.268594295077015,488,122
2,P2_Persistent,12.376774354241803,488,122
2,P2_KNN,12.372942708627058,488,122
2,P2_LR,9.630081584447536,488,122
2,P2_SVR,10.044669388928844,488,122
2,P2_Bagging,8.470624239993963,488,122
3,P2_Persistent,13.90169107106557,488,122
3,P2_KNN,8.50575901259693,488,122
3,P2_LR,1148.252881895229,488,122
3,P2_SVR,9.743925225369464,488,122
3,P2_Bagging,7.087569639226057,488,122
4,P2_Persistent,17.89478698473745,488,122
4,P2_KNN,13.471888041833607,488,122
4,P2_LR,9.260478937036824,488,122
4,P2_SVR,9.742173182140526,488,122
4,P2_Bagging,6.393189891140977,488,122
5,P2_Persistent,9.941240405506345,488,122
5,P2_KNN,10.461601931761475,488,122
5,P2_LR,6.763175853108713,488,122
5,P2_SVR,7.283573452244713,488,122
5,P2_Bagging,6.806093411581018,488,122
6,P2_Persistent,13.365636289303279,488,122
6,P2_KNN,10.39892802751659,488,122
6,P2_LR,6.894000798742645,488,122
6,P2_SVR,8.506437918193962,488,122
6,P2_Bagging,5.60107545329518,488,122
7,P2_Persistent,11.774133691782781,488,122
7,P2_KNN,10.459408653304306,488,122
7,P2_LR,19.33521418783704,488,122
7,P2_SVR,11.722145261170837,488,122
7,P2_Bagging,13.521172834699458,488,122
8,P2_Persistent,8.473039452663935,488,122
8,P2_KNN,9.62112330187561,488,122
8,P2_LR,6.3255628105946204,488,122
8,P2_SVR,7.671346185659934,488,122
8,P2_Bagging,6.096726054328934,488,122
9,P2_Persistent,11.615842390758193,488,122
9,P2_KNN,11.166588561631357,488,122
9,P2_LR,93.16943409433134,488,122
9,P2_SVR,8.592656142427318,488,122
9,P2_Bagging,7.146696852667298,488,122
10,P2_Persistent,10.493971365245903,488,122
10,P2_KNN,10.649662926643025,488,122
10,P2_LR,12.613273040695121,488,122
10,P2_SVR,8.82526405372565,488,122
10,P2_Bagging,7.465122646680731,488,122
11,P2_Persistent,10.75108631477459,488,122
11,P2_KNN,14.889489209819255,488,122
11,P2_LR,1046.3898684965425,488,122
11,P2_SVR,9.639906760754508,488,122
11,P2_Bagging,9.75117832558549,488,122
12,P2_Persistent,14.772810667253284,488,122
12,P2_KNN,11.798547874679494,488,122
12,P2_LR,772.4594063218256,488,122
12,P2_SVR,11.647156816490641,488,122
12,P2_Bagging,10.163375268521133,488,122
13,P2_Persistent,11.107869276393442,488,122
13,P2_KNN,9.872583516398365,488,122
13,P2_LR,8.361835978113517,488,122
13,P2_SVR,7.988783796158843,488,122
13,P2_Bagging,7.705195824908129,488,122
14,P2_Persistent,9.44637148825819,488,122
14,P2_KNN,9.770168466641799,488,122
14,P2_LR,8.354656250609079,488,122
14,P2_SVR,8.721614628637285,488,122
14,P2_Bagging,5.100515645123898,488,122
15,P2_Persistent,11.967945908936878,488,122
15,P2_KNN,9.600883869553888,488,122
15,P2_LR,8.84749935667597,488,122
15,P2_SVR,7.358056543641814,488,122
15,P2_Bagging,5.892824144781566,488,122
16,P2_Persistent,11.95466466393443,488,122
16,P2_KNN,10.911893774090158,488,122
16,P2_LR,8.062127321284876,488,122
16,P2_SVR,10.38805969245193,488,122
16,P2_Bagging,7.345240909953562,488,122
17,P2_Persistent,10.286482856864751,488,122
17,P2_KNN,11.024025954753684,488,122
17,P2_LR,7.719407596343186,488,122
17,P2_SVR,8.391352939901935,488,122
17,P2_Bagging,6.014206855400954,488,122
18,P2_Persistent,10.821917073504096,488,122
18,P2_KNN,8.699424291210244,488,122
18,P2_LR,52.55807793420175,488,122
18,P2_SVR,8.879054424479394,488,122
18,P2_Bagging,8.597211002848592,488,122
19,P2_Persistent,11.01479101635245,488,122
19,P2_KNN,10.156834898837703,488,122
19,P2_LR,1135.9854092858639,488,122
19,P2_SVR,9.237146289605699,488,122
19,P2_Bagging,10.640687198154685,488,122
