fold,model,mse,train_n,validation_n
0,P2_Persistent,19.709265332327583,580,145
0,P2_KNN,19.42045252149259,580,145
0,P2_LR,8.334048540140536,580,145
0,P2_SVR,10.828035296135138,580,145
0,P2_Bagging,8.226243683980496,580,145
1,P2_Persistent,17.885262600931036,580,145
1,P2_KNN,17.102005901948786,580,145
1,P2_LR,29.24529763477129,580,145
1,P2_SVR,12.852621369637454,580,145
1,P2_Bagging,8.896632663165414,580,145
2,P2_Persistent,21.39336418872413,580,145
2,P2_KNN,18.34358048652879,580,145
2,P2_LR,10.419757249262812,580,145
2,P2_SVR,13.293916838625732,580,145
2,P2_Bagging,8.552243789757332,580,145
3,P2_Persistent,20.042650896517245,580,145
3,P2_KNN,19.897288862041556,580,145
3,P2_LR,24.176676971240667,580,145
3,P2_SVR,11.080112792426323,580,145
3,P2_Bagging,9.680964056750133,580,145
4,P2_Persistent,19.544398245775852,580,145
4,P2_KNN,22.63772655559396,580,145
4,P2_LR,10.653458268507734,580,145
4,P2_SVR,15.267987062892317,580,145
4,P2_Bagging,9.001267099823542,580,145
5,P2_Persistent,17.259292818310335,580,145
5,P2_KNN,17.34078834631397,580,145
5,P2_LR,12.52060373495583,580,145
5,P2_SVR,12.995155056157948,580,145
5,P2_Bagging,8.917096440118588,580,145
6,P2_Persistent,19.254121107517236,580,145
6,P2_KNN,19.38291176706982,580,145
6,P2_LR,11.105818362347081,580,145
6,P2_SVR,11.833072520557547,580,145
6,P2_Bagging,8.332210586965147,580,145
7,P2_Persistent,18.61511180213793,580,145
7,P2_KNN,17.666215094029653,580,145
7,P2_LR,9.513282035163597,580,145
7,P2_SVR,13.90397311280292,580,145
7,P2_Bagging,7.612063215775407,580,145
8,P2_Persistent,19.488748045965515,580,145
8,P2_KNN,31.813940901964646,580,145
8,P2_LR,23.63244032997576,580,145
8,P2_SVR,20.208673566102554,580,145
8,P2_Bagging,19.32433575456677,580,145
9,P2_Persistent,23.258496502551722,580,145
9,P2_KNN,23.729064193536207,580,145
9,P2_LR,2262.5592657172597,580,145
9,P2_SVR,13.57342929765582,580,145
9,P2_Bagging,10.06857187050349,580,145
10,P2_Persistent,18.608092665692542,580,145
10,P2_KNN,31.250358179855688,580,145
10,P2_LR,197.19802124678768,580,145
10,P2_SVR,11.80529579762557,580,145
10,P2_Bagging,10.122658256420095,580,145
11,P2_Persistent,18.581245327551716,580,145
11,P2_KNN,21.009830343450517,580,145
11,P2_LR,2543.175040891455,580,145
11,P2_SVR,13.49285610107125,580,145
11,P2_Bagging,9.641866929526758,580,145
12,P2_Persistent,19.665873695172415,580,145
12,P2_KNN,22.090472073054315,580,145
12,P2_LR,202064.3172650029,580,145
12,P2_SVR,11.818630579581848,580,145
12,P2_Bagging,8.869239897162373,580,145
13,P2_Persistent,16.012933234877107,580,145
13,P2_KNN,26.67971220500483,580,145
13,P2_LR,11.183442265158199,580,145
13,P2_SVR,12.024004521649081,580,145
13,P2_Bagging,8.647031333695375,580,145
14,P2_Persistent,15.81674066394827,580,145
14,P2_KNN,19.659205124463114,580,145
14,P2_LR,9.455403960953738,580,145
14,P2_SVR,11.624130293031063,580,145
14,P2_Bagging,8.96516413119399,580,145
15,P2_Persistent,15.219276980275861,580,145
15,P2_KNN,19.433587590935687,580,145
15,P2_LR,10.794587509180046,580,145
15,P2_SVR,12.806881233459507,580,145
15,P2_Bagging,7.387409636753825,580,145
16,P2_Persistent,19.756414724057127,580,145
16,P2_KNN,13.998215388089484,580,145
16,P2_LR,8.81577712673478,580,145
16,P2_SVR,11.17767559578515,580,145
16,P2_Bagging,8.302953558433327,580,145
17,P2_Persistent,17.287511599862064,580,145
17,P2_KNN,26.337605616823975,580,145
17,P2_LR,257.7064456122088,580,145
17,P2_SVR,17.574899889180518,580,145
17,P2_Bagging,8.901389970916453,580,145
18,P2_Persistent,16.212968323448276,580,145
18,P2_KNN,16.068032793485692,580,145
18,P2_LR,8.725839185948798,580,145
18,P2_SVR,10.919718026810498,580,145
18,P2_Bagging,7.627206268986908,580,145
19,P2_Persistent,16.313391065560314,580,145
19,P2_KNN,19.286057046218275,580,145
19,P2_LR,25.1385466928458,580,145
19,P2_SVR,12.890275413029409,580,145
19,P2_Bagging,7.729791498273604,580,145
