fold,model,mse,train_n,validation_n
0,P2_Persistent,14.69026414339285,500,126
0,P2_KNN,14.231445753369643,500,126
0,P2_LR,17.66032580962597,500,126
0,P2_SVR,9.519825816553235,500,126
0,P2_Bagging,7.120351886066897,500,126
1,P2_Persistent,20.973719592321423,500,126
1,P2_KNN,25.075542619328573,500,126
1,P2_LR,9.298138888704024,500,126
1,P2_SVR,14.235503212515207,500,126
1,P2_Bagging,11.192883156379494,500,126
2,P2_Persistent,12.771601580892849,500,126
2,P2_KNN,14.051757567364279,500,126
2,P2_LR,25.567088667834614,500,126
2,P2_SVR,9.636887128430947,500,126
2,P2_Bagging,7.593703322091703,500,126
3,P2_Persistent,16.609483992500003,500,126
3,P2_KNN,22.23417376773929,500,126
3,P2_LR,15.162151658038187,500,126
3,P2_SVR,11.187996153816478,500,126
3,P2_Bagging,7.340561157707716,500,126
4,P2_Persistent,14.282125361428571,500,126
4,P2_KNN,23.35369545828215,500,126
4,P2_LR,17.81330111462282,500,126
4,P2_SVR,12.195629063321583,500,126
4,P2_Bagging,7.726228171840276,500,126
5,P2_Persistent,18.974398900892854,500,126
5,P2_KNN,23.110231054610715,500,126
5,P2_LR,356125.3920571281,500,126
5,P2_SVR,12.616263735466827,500,126
5,P2_Bagging,7.23594752095432,500,126
6,P2_Persistent,22.00339301410714,500,126
6,P2_KNN,30.305012048773225,500,126
6,P2_LR,142.2388277543753,500,126
6,P2_SVR,17.093366128231814,500,126
6,P2_Bagging,11.321929639563859,500,126
7,P2_Persistent,25.914793802860743,500,126
7,P2_KNN,21.099919862435712,500,126
7,P2_LR,16.054553700300666,500,126
7,P2_SVR,12.623923075449905,500,126
7,P2_Bagging,10.139799290810682,500,126
8,P2_Persistent,12.541122751310459,500,126
8,P2_KNN,20.435992400896424,500,126
8,P2_LR,25.04760971330546,500,126
8,P2_SVR,10.382395620636336,500,126
8,P2_Bagging,6.904535316123389,500,126
9,P2_Persistent,18.573466458571424,500,126
9,P2_KNN,35.369282099525,500,126
9,P2_LR,14.12479095601643,500,126
9,P2_SVR,10.880344234851428,500,126
9,P2_Bagging,8.463032973189714,500,126
10,P2_Persistent,21.833431450714283,500,126
10,P2_KNN,32.71937090601786,500,126
10,P2_LR,191506.4615715812,500,126
10,P2_SVR,8.90930148580332,500,126
10,P2_Bagging,11.26230109873685,500,126
11,P2_Persistent,19.208394742499994,500,126
11,P2_KNN,30.204624497030352,500,126
11,P2_LR,68.72920620323839,500,126
11,P2_SVR,12.982819875977846,500,126
11,P2_Bagging,9.258592440750624,500,126
12,P2_Persistent,20.405171133824155,500,126
12,P2_KNN,23.628684268735704,500,126
12,P2_LR,393.5517535804974,500,126
12,P2_SVR,12.971495925202628,500,126
12,P2_Bagging,8.17675172830797,500,126
13,P2_Persistent,23.6738283194442,500,126
13,P2_KNN,31.397607278675018,500,126
13,P2_LR,323.2314430504195,500,126
13,P2_SVR,16.112018974312065,500,126
13,P2_Bagging,10.373392380642688,500,126
14,P2_Persistent,16.17203479404589,500,126
14,P2_KNN,26.651456587199995,500,126
14,P2_LR,11.041647626129777,500,126
14,P2_SVR,9.334303001391312,500,126
14,P2_Bagging,7.454304243216042,500,126
15,P2_Persistent,16.16938424392857,500,126
15,P2_KNN,22.604386975576784,500,126
15,P2_LR,39.56508591915719,500,126
15,P2_SVR,11.303102702828616,500,126
15,P2_Bagging,7.947178237129685,500,126
16,P2_Persistent,17.338786300000006,500,126
16,P2_KNN,17.122098255464294,500,126
16,P2_LR,68567.56303727662,500,126
16,P2_SVR,9.49289648497007,500,126
16,P2_Bagging,9.596372954653718,500,126
17,P2_Persistent,15.163442454821421,500,126
17,P2_KNN,24.37384396046249,500,126
17,P2_LR,35.1276451363528,500,126
17,P2_SVR,14.060073573724063,500,126
17,P2_Bagging,7.743903424618383,500,126
18,P2_Persistent,20.192645085892856,500,126
18,P2_KNN,24.27503519171252,500,126
18,P2_LR,16.14033896484646,500,126
18,P2_SVR,10.408960225213603,500,126
18,P2_Bagging,6.864039165429616,500,126
19,P2_Persistent,20.9949583538434,500,126
19,P2_KNN,25.123601517987503,500,126
19,P2_LR,21.71865869625657,500,126
19,P2_SVR,14.05563743826041,500,126
19,P2_Bagging,8.18323545598197,500,126
