fold,model,mse,train_n,validation_n
0,P2_Persistent,8.881230050859385,255,64
0,P2_KNN,5.555027578710941,255,64
0,P2_LR,6.89221284200212,255,64
0,P2_SVR,7.4941730979729,255,64
0,P2_Bagging,5.182844991308073,255,64
1,P2_Persistent,9.740846847656243,255,64
1,P2_KNN,7.938946613130474,255,64
1,P2_LR,8.709115079696652,255,64
1,P2_SVR,8.865784946267212,255,64
1,P2_Bagging,7.892825710518315,255,64
2,P2_Persistent,8.37148479425633,255,64
2,P2_KNN,4.1234500364203015,255,64
2,P2_LR,8.18815590318411,255,64
2,P2_SVR,6.368988643674895,255,64
2,P2_Bagging,4.533899483772023,255,64
3,P2_Persistent,10.609108996992193,255,64
3,P2_KNN,6.285069642916433,255,64
3,P2_LR,93.85622020423061,255,64
3,P2_SVR,8.635207709785842,255,64
3,P2_Bagging,6.220288586369634,255,64
4,P2_Persistent,10.078001191757803,255,64
4,P2_KNN,5.638093172310963,255,64
4,P2_LR,5.43164914504066,255,64
4,P2_SVR,5.322235286728338,255,64
4,P2_Bagging,4.743675056484766,255,64
5,P2_Persistent,8.376323239335946,255,64
5,P2_KNN,6.495511426488264,255,64
5,P2_LR,11.423188357082037,255,64
5,P2_SVR,7.691660065408269,255,64
5,P2_Bagging,5.949316726974331,255,64
6,P2_Persistent,10.92564425496096,255,64
6,P2_KNN,7.246644154987506,255,64
6,P2_LR,80.73422897803468,255,64
6,P2_SVR,7.100629337188976,255,64
6,P2_Bagging,5.75156993879329,255,64
7,P2_Persistent,10.6263960440625,255,64
7,P2_KNN,7.12496235376407,255,64
7,P2_LR,16.827421166993812,255,64
7,P2_SVR,7.513679557985373,255,64
7,P2_Bagging,6.29700337319812,255,64
8,P2_Persistent,12.215720479921881,255,64
8,P2_KNN,5.809402022220703,255,64
8,P2_LR,11.910897768621531,255,64
8,P2_SVR,7.76298709428565,255,64
8,P2_Bagging,5.765485240756755,255,64
9,P2_Persistent,8.471475493945306,255,64
9,P2_KNN,6.483601424271069,255,64
9,P2_LR,9.127884474400904,255,64
9,P2_SVR,7.823783015583858,255,64
9,P2_Bagging,7.023252093062329,255,64
10,P2_Persistent,12.37090819675781,255,64
10,P2_KNN,7.700983317513268,255,64
10,P2_LR,7.241192406641689,255,64
10,P2_SVR,6.9724462972729295,255,64
10,P2_Bagging,7.002950780815496,255,64
11,P2_Persistent,7.828265700785522,255,64
11,P2_KNN,7.3061770205355465,255,64
11,P2_LR,13.000622734775293,255,64
11,P2_SVR,7.69310503673584,255,64
11,P2_Bagging,7.726101039189279,255,64
12,P2_Persistent,9.50636116441405,255,64
12,P2_KNN,6.2756055004113245,255,64
12,P2_LR,5.962798983302008,255,64
12,P2_SVR,5.661721331698434,255,64
12,P2_Bagging,5.877630695340812,255,64
13,P2_Persistent,11.1614682909375,255,64
13,P2_KNN,6.695982730367584,255,64
13,P2_LR,7.0683350388059765,255,64
13,P2_SVR,7.4381606885669065,255,64
13,P2_Bagging,5.601924693928355,255,64
14,P2_Persistent,10.782503424492191,255,64
14,P2_KNN,7.450185361436715,255,64
14,P2_LR,8.454542274875912,255,64
14,P2_SVR,8.808977693824104,255,64
14,P2_Bagging,9.046732544803223,255,64
15,P2_Persistent,9.072834092578123,255,64
15,P2_KNN,7.640001484059363,255,64
15,P2_LR,9.838990647005234,255,64
15,P2_SVR,7.032163809995606,255,64
15,P2_Bagging,6.86989584249455,255,64
16,P2_Persistent,10.875475431771862,255,64
16,P2_KNN,9.626079992041397,255,64
16,P2_LR,8.617126724847443,255,64
16,P2_SVR,9.187744719410942,255,64
16,P2_Bagging,6.940972916354856,255,64
17,P2_Persistent,6.7190681813020205,255,64
17,P2_KNN,6.914727155193746,255,64
17,P2_LR,9.53580860866349,255,64
17,P2_SVR,8.214095594768098,255,64
17,P2_Bagging,6.5967947464734005,255,64
18,P2_Persistent,10.00882470164062,255,64
18,P2_KNN,6.806877560138669,255,64
18,P2_LR,57.31575015901771,255,64
18,P2_SVR,8.844932005153485,255,64
18,P2_Bagging,5.992008524896487,255,64
19,P2_Persistent,10.423775284308512,255,64
19,P2_KNN,6.547522384933596,255,64
19,P2_LR,6.38225743666629,255,64
19,P2_SVR,6.0104883150555395,255,64
19,P2_Bagging,5.467155497765493,255,64
