evaluation,policy,model,dimension,value,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
test,completed,selected,STAGE,A,238,9.12361936723492,3.020532960792668,2.26518059755671,0.9934537525182799,0.026003971622922454,2.6003971622922455,1.2462329782207395,0.2462329782207392,False
test,completed,selected,STAGE,B,186,8.725769655499061,2.953941376449279,2.224158202430203,0.880089360761405,0.0277234767651293,2.77234767651293,1.2377229415422522,0.23772294154225224,False
test,completed,selected,condition,Cond1,165,8.27802001911764,2.8771548479561613,2.098697023887916,0.7991925329544592,0.029862097781547345,2.9862097781547345,1.2345852984845633,0.23458529848456325,False
test,completed,selected,condition,Cond2,186,8.725769655499061,2.953941376449279,2.224158202430203,0.880089360761405,0.0277234767651293,2.77234767651293,1.2377229415422522,0.23772294154225224,False
test,completed,selected,condition,Cond3,73,11.034905565034244,3.3218828343326985,2.6414790859861754,0.23588999081382833,0.017283549483564826,1.7283549483564826,1.27255992556963,0.27255992556963016,False
test,retrospective,gap_guarded,all,all,424,7.297972627524647,2.7014760090596117,1.9850521920686048,0.9916485231332027,0.02349199559268142,2.349199559268142,1.2095792366201894,0.20957923662018924,False
test,retrospective,gap_guarded,STAGE,A,238,7.4599640490786046,2.731293475457847,1.9829022185386442,0.9946474344331615,0.02258465699289522,2.258465699289522,1.2105052979894537,0.2105052979894539,False
test,retrospective,gap_guarded,STAGE,B,186,7.0906932816652795,2.6628355716538863,1.9878032334671565,0.9025587887810607,0.02465299874724656,2.4652998747246557,1.2083942763734958,0.2083942763734959,False
test,retrospective,gap_guarded,condition,Cond1,165,6.343134093929281,2.5185579393631747,1.7980587099078995,0.8461288221591037,0.025651956598834267,2.5651956598834267,1.1968173183122528,0.19681731831225308,False
test,retrospective,gap_guarded,condition,Cond2,186,7.0906932816652795,2.6628355716538863,1.9878032334671565,0.9025587887810607,0.02465299874724656,2.4652998747246557,1.2083942763734958,0.2083942763734959,False
test,retrospective,gap_guarded,condition,Cond3,73,9.984305728525706,3.1597952035734385,2.4006991901012853,0.30863858354027984,0.015651719527416556,1.5651719527416557,1.241443882191346,0.24144388219134608,False
test,retrospective,paper_v2,all,all,424,7.074313480095856,2.6597581619568076,1.9502175322661375,0.9919044687623703,0.0229582696479979,2.2958269647997898,1.204633287759891,0.20463328775989112,False
test,retrospective,paper_v2,STAGE,A,238,7.297786452322131,2.7014415507876772,1.9886745999716209,0.9947637977580248,0.022602637484776488,2.260263748477649,1.2115744723262265,0.21157447232622648,False
test,retrospective,paper_v2,STAGE,B,186,6.788364193053634,2.6054489427071172,1.9010090262774015,0.9067134336670849,0.023413325856851113,2.3413325856851115,1.1957515569707093,0.19575155697070923,False
test,retrospective,paper_v2,condition,Cond1,165,6.2085207303567245,2.49169033596808,1.800511436868552,0.8493942610571805,0.025630635663655806,2.5630635663655807,1.196889186769733,0.19688918676973305,False
test,retrospective,paper_v2,condition,Cond2,186,6.788364193053634,2.6054489427071172,1.9010090262774015,0.9067134336670849,0.023413325856851113,2.3413325856851115,1.1957515569707093,0.19575155697070923,False
test,retrospective,paper_v2,condition,Cond3,73,9.759825412928874,3.1240719282578744,2.4139749001360906,0.3241826817658524,0.01575853201196706,1.5758532011967061,1.2447672410498072,0.24476724104980752,False
test,retrospective,phase_guarded,all,all,424,8.62085566742268,2.9361293683049254,2.1790803767359717,0.9901346743331237,0.025829983700531755,2.5829983700531756,1.2343767303289417,0.23437673032894177,False
test,retrospective,phase_guarded,STAGE,A,238,7.828667049092273,2.79797552689302,2.05596842132568,0.9943828879863851,0.023373370320577364,2.3373370320577362,1.220288368162354,0.220288368162354,False
test,retrospective,phase_guarded,STAGE,B,186,9.634516372598146,3.103951734901518,2.3366107282824737,0.8676012474997108,0.028973392218968032,2.8973392218968033,1.2524037743915648,0.2524037743915648,False
test,retrospective,phase_guarded,condition,Cond1,165,6.745515232815641,2.5972129740965872,1.860536830597129,0.8363678965875221,0.026500613676439768,2.6500613676439766,1.2051948081367878,0.20519480813678764,False
test,retrospective,phase_guarded,condition,Cond2,186,9.634516372598146,3.103951734901518,2.3366107282824737,0.8676012474997108,0.028973392218968032,2.8973392218968033,1.2524037743915648,0.2524037743915648,False
test,retrospective,phase_guarded,condition,Cond3,73,10.276886907799728,3.2057583982264988,2.4976973592737757,0.2883788535167471,0.01630494355732671,1.6304943557326712,1.2544039490420587,0.2544039490420587,False
test,retrospective,previous_control,all,all,424,7.727472077593047,2.7798331024709104,2.0196736856034097,0.9911570229721827,0.023786707928738906,2.3786707928738906,1.2152488158627817,0.21524881586278174,False
test,retrospective,previous_control,STAGE,A,238,7.514658913697296,2.7412878202949242,2.014110229881782,0.994608190564543,0.02290029749348696,2.290029749348696,1.2147128638476794,0.2147128638476794,False
test,retrospective,previous_control,STAGE,B,186,7.9997813948359955,2.828388480183724,2.0267925160429106,0.8900659840110184,0.024920932034061292,2.4920932034061294,1.215934603925117,0.21593460392511699,False
test,retrospective,previous_control,condition,Cond1,165,6.460742619471198,2.541799091091032,1.8347413016594067,0.8432758850965584,0.0260468653105022,2.60468653105022,1.201704732654765,0.20170473265476516,False
