cohort_variant,evaluation,model,condition,n,mse,rmse,mae,p95_abs_error,seed_rmse_min,seed_rmse_max
clean,outer_0,phase_trimmed,Cond2,302,62.491114875766634,7.905132185850318,6.287284227538152,15.84615496083674,7.805834285254427,7.980555238872605
clean,outer_0,phase_trimmed,Cond3,99,17.871844985744694,4.227510495048438,3.445587186066507,8.190765069322104,4.2037510738164565,4.247968577336561
clean,outer_0,primary73_bag,all,670,22.955492746229726,4.791189074356148,3.704688132278219,10.198344574778218,4.768883981295648,4.837791992401903
clean,outer_0,primary73_bag,Cond1,269,15.239115729996843,3.903731001234184,2.95800298562589,7.8945232814335435,3.8690553911667105,3.9629463849282947
clean,outer_0,primary73_bag,Cond2,302,30.078589165172012,5.484395059181278,4.326051368128192,11.054657919130428,5.449267219446619,5.538332285955518
clean,outer_0,primary73_bag,Cond3,99,22.193172532553756,4.710963015409244,3.83808820523564,9.008667922395015,4.67911148102771,4.7596238108211635
clean,outer_0,primary73_rf,all,670,22.350572550834258,4.727639215383748,3.660443600239511,10.019132168234167,4.696184388134184,4.82340904825553
clean,outer_0,primary73_rf,Cond1,269,15.699974420051317,3.9623193233321463,2.997272986171058,8.14684114551438,3.8928915113750735,4.110410821902237
clean,outer_0,primary73_rf,Cond2,302,28.625657077243957,5.35029504581233,4.220767014364583,10.832509661439923,5.308520273587429,5.454528124034562
clean,outer_0,primary73_rf,Cond3,99,21.279212653913902,4.612939697623838,3.75312263174095,8.771797144369378,4.559133279650875,4.675125191356003
full1981,outer_0,S4_final,all,670,2223.3261207717514,47.15215923763992,10.366209676653854,12.225832257446505,45.91326314043085,49.53435044116642
full1981,outer_0,S4_final,Cond1,269,14.611240605381782,3.822465252344589,2.9044117873948796,8.211395452470525,3.8170915739934235,3.8494381097154005
full1981,outer_0,S4_final,Cond2,302,20.928035881981046,4.574717027530888,3.685760516420359,8.89585049783166,4.530538183311391,4.6097047150993316
full1981,outer_0,S4_final,Cond3,99,14943.210205635027,122.24242391917393,51.01993976353446,322.73876852573585,119.00440968710252,128.45403039574254
full1981,outer_0,full125_bag,all,670,1731.6726489683235,41.61337103586206,8.110975524820093,11.659821520980257,37.57409194043163,46.18826749618686
full1981,outer_0,full125_bag,Cond1,269,15.354229518770111,3.918447335204355,2.967373802177913,7.952200592497447,3.9043150750684035,3.9496009246405737
