policy,condition,variant,feature,importance
completed,Cond1,joint_residual,gap__p2_primary_HEAD_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_RETAINER_RING_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_RETAINER_RING_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_RETAINER_RING_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_A_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_A_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_A_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_B_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_B_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_B_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_C_auc,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_C_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_SLURRY_FLOW_LINE_C_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_STAGE_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_BACKING_FILM_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_BACKING_FILM_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_BACKING_FILM_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_TABLE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_TABLE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_DRESSER_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_MEMBRANE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_MEMBRANE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_MEMBRANE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_POLISHING_TABLE_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_POLISHING_TABLE_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,0.0
completed,Cond1,joint_residual,gap__p2_primary_WAFER_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_primary_duration,0.0
completed,Cond1,joint_residual,gap__p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_DRESSING_WATER_STATUS_auc,0.006211190842709396
completed,Cond1,joint_residual,gap__p2_secondary_DRESSING_WATER_STATUS_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_DRESSING_WATER_STATUS_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_HEAD_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RETAINER_RING_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RETAINER_RING_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RETAINER_RING_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_A_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_A_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_A_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_B_auc,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_B_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_B_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_C_auc,0.021520961924830936
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_C_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_SLURRY_FLOW_LINE_C_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_STAGE_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_BACKING_FILM_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_BACKING_FILM_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_BACKING_FILM_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_TABLE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_DRESSER_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_MEMBRANE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_MEMBRANE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_MEMBRANE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_POLISHING_TABLE_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_POLISHING_TABLE_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.0
completed,Cond1,joint_residual,gap__p2_secondary_WAFER_ROTATION_mean,0.0
completed,Cond1,joint_residual,gap__p2_secondary_duration,0.0
completed,Cond1,joint_residual,multi_primary_active_fraction,0.02519288633493235
completed,Cond1,joint_residual,multi_primary_active_point_fraction,0.0
completed,Cond1,joint_residual,multi_primary_active_time,0.0
completed,Cond1,joint_residual,multi_primary_episode_count,0.0
completed,Cond1,joint_residual,multi_primary_episode_max,0.0
completed,Cond1,joint_residual,multi_primary_episode_median,0.0
completed,Cond1,joint_residual,multi_primary_episode_min,0.0
completed,Cond1,joint_residual,multi_primary_episode_std,0.0
completed,Cond1,joint_residual,multi_primary_inactive_time,0.0
completed,Cond1,joint_residual,multi_primary_observed_time,0.0
completed,Cond1,joint_residual,multi_primary_pressure_integral,0.044377336739679606
completed,Cond1,joint_residual,multi_primary_pressure_mean,0.3794518815856123
completed,Cond1,joint_residual,multi_primary_pressure_rotation_proxy_integral,0.0
completed,Cond1,joint_residual,multi_primary_pressure_rotation_proxy_mean,0.0
completed,Cond1,joint_residual,multi_primary_pressure_rotation_proxy_std,0.0
completed,Cond1,joint_residual,multi_primary_pressure_std,0.029578161675903863
completed,Cond1,joint_residual,multi_primary_rotation_sum_integral,0.0
completed,Cond1,joint_residual,multi_primary_rotation_sum_mean,0.051440485889627595
completed,Cond1,joint_residual,multi_primary_rotation_sum_std,0.1806360818962655
completed,Cond1,joint_residual,multi_primary_slurry_integral,0.0
completed,Cond1,joint_residual,multi_primary_slurry_mean,0.011334298744690146
completed,Cond1,joint_residual,multi_primary_slurry_std,0.018933687149115117
completed,Cond1,joint_residual,multi_secondary_active_fraction,0.0
completed,Cond1,joint_residual,multi_secondary_active_point_fraction,0.031101464160556876
completed,Cond1,joint_residual,multi_secondary_active_time,0.006832564013997987
completed,Cond1,joint_residual,multi_secondary_episode_count,0.0
completed,Cond1,joint_residual,multi_secondary_episode_max,0.0
completed,Cond1,joint_residual,multi_secondary_episode_median,0.0
completed,Cond1,joint_residual,multi_secondary_episode_min,0.0
completed,Cond1,joint_residual,multi_secondary_episode_std,0.0
completed,Cond1,joint_residual,multi_secondary_inactive_time,0.0
completed,Cond1,joint_residual,multi_secondary_observed_time,0.0
completed,Cond1,joint_residual,multi_secondary_pressure_integral,0.0
completed,Cond1,joint_residual,multi_secondary_pressure_mean,0.024691738541402254
completed,Cond1,joint_residual,multi_secondary_pressure_rotation_proxy_integral,0.01753167319804666
completed,Cond1,joint_residual,multi_secondary_pressure_rotation_proxy_mean,0.0
completed,Cond1,joint_residual,multi_secondary_pressure_rotation_proxy_std,0.08370688758819327
completed,Cond1,joint_residual,multi_secondary_pressure_std,0.013266474626305536
completed,Cond1,joint_residual,multi_secondary_rotation_sum_integral,0.02928078770904151
completed,Cond1,joint_residual,multi_secondary_rotation_sum_mean,0.03285333368906508
completed,Cond1,joint_residual,multi_secondary_rotation_sum_std,0.027467576115074166
completed,Cond1,joint_residual,multi_secondary_slurry_integral,0.0
completed,Cond1,joint_residual,multi_secondary_slurry_mean,0.044213598417853196
completed,Cond1,joint_residual,multi_secondary_slurry_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_CENTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_primary_CENTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_CENTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_DRESSING_WATER_STATUS_auc,0.011059152964140834
completed,Cond1,joint_residual,phase__p2_primary_DRESSING_WATER_STATUS_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_DRESSING_WATER_STATUS_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_EDGE_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_primary_EDGE_AIR_BAG_PRESSURE_mean,0.035568472775982934
completed,Cond1,joint_residual,phase__p2_primary_EDGE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_HEAD_ROTATION_mean,0.056383279308366764
completed,Cond1,joint_residual,phase__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.03374418604080891
completed,Cond1,joint_residual,phase__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.04147136391066969
completed,Cond1,joint_residual,phase__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,0.030480941712469557
completed,Cond1,joint_residual,phase__p2_primary_RETAINER_RING_PRESSURE_auc,0.01467622095931385
completed,Cond1,joint_residual,phase__p2_primary_RETAINER_RING_PRESSURE_mean,0.027879348816169075
completed,Cond1,joint_residual,phase__p2_primary_RETAINER_RING_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,0.10397095464612827
completed,Cond1,joint_residual,phase__p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,0.07784291832724817
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_A_auc,0.22202021615714884
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_A_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_A_std,0.003484652247905373
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_B_auc,0.0
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_B_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_B_std,0.015159005913581306
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_C_auc,0.012642776922759665
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_C_mean,0.010868399857029136
completed,Cond1,joint_residual,phase__p2_primary_SLURRY_FLOW_LINE_C_std,0.016817637964352018
completed,Cond1,joint_residual,phase__p2_primary_STAGE_ROTATION_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_BACKING_FILM_decreasing,0.006203083554477392
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_BACKING_FILM_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_BACKING_FILM_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,0.0011423289943702877
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_TABLE_mean,0.47665307165760523
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_TABLE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_decreasing,0.05812688737640391
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_mean,11.169524025153914
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_DRESSER_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_MEMBRANE_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_MEMBRANE_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_MEMBRANE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,0.018983178746471582
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_POLISHING_TABLE_mean,0.14435347949462993
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_POLISHING_TABLE_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.07354162485156968
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
completed,Cond1,joint_residual,phase__p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,0.0
completed,Cond1,joint_residual,phase__p2_primary_WAFER_ROTATION_mean,0.19819906624336914
completed,Cond1,joint_residual,phase__p2_primary_duration,0.0
completed,Cond1,joint_residual,phase__p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_DRESSING_WATER_STATUS_auc,0.08628768943198906
completed,Cond1,joint_residual,phase__p2_secondary_DRESSING_WATER_STATUS_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_DRESSING_WATER_STATUS_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,0.007741422223611403
completed,Cond1,joint_residual,phase__p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_HEAD_ROTATION_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.01657113064394689
completed,Cond1,joint_residual,phase__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,0.02017991028914205
completed,Cond1,joint_residual,phase__p2_secondary_RETAINER_RING_PRESSURE_auc,0.0
completed,Cond1,joint_residual,phase__p2_secondary_RETAINER_RING_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_RETAINER_RING_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,0.022843743860142044
completed,Cond1,joint_residual,phase__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_A_auc,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_A_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_A_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_B_auc,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_B_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_B_std,0.03167089950827497
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_C_auc,0.021959550267524993
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_C_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_SLURRY_FLOW_LINE_C_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_STAGE_ROTATION_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_BACKING_FILM_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_BACKING_FILM_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_BACKING_FILM_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_DRESSER_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_MEMBRANE_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_MEMBRANE_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_MEMBRANE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_mean,0.04533026858172518
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.0
completed,Cond1,joint_residual,phase__p2_secondary_WAFER_ROTATION_mean,0.0
completed,Cond1,joint_residual,phase__p2_secondary_duration,0.0
completed,Cond1,joint_residual,qc_primary_ambiguous,0.0
completed,Cond1,joint_residual,qc_primary_episodes,0.0
completed,Cond1,joint_residual,qc_primary_fallback,0.0
completed,Cond1,joint_residual,qc_primary_max_gap,0.010404254093606903
completed,Cond1,joint_residual,qc_primary_missing,0.0
completed,Cond1,joint_residual,qc_primary_phase_duration,0.0
completed,Cond1,joint_residual,qc_primary_span,0.0
completed,Cond1,joint_residual,qc_secondary_ambiguous,0.0
completed,Cond1,joint_residual,qc_secondary_episodes,0.0
completed,Cond1,joint_residual,qc_secondary_fallback,0.0
completed,Cond1,joint_residual,qc_secondary_max_gap,0.0
completed,Cond1,joint_residual,qc_secondary_missing,0.0
completed,Cond1,joint_residual,qc_secondary_phase_duration,0.0
completed,Cond1,joint_residual,qc_secondary_span,0.0
completed,Cond2,base_direct,lag_1,0.021166795093586942
completed,Cond2,base_direct,lag_2,3.4028728397220838
completed,Cond2,base_direct,lag_3,0.5156310388818892
completed,Cond2,base_direct,lag_4,0.028664079301815207
completed,Cond2,base_direct,lag_5,0.08390137796251476
completed,Cond2,base_direct,lag_6,4.184348825184025
completed,Cond2,base_direct,lag_7,0.007415481969049303
completed,Cond2,base_direct,lag_8,0.0948639834484367
completed,Cond2,base_direct,lag_9,0.38655429219977583
completed,Cond2,base_direct,lag_10,0.0
completed,Cond2,base_direct,lag_11,0.0
completed,Cond2,base_direct,neighbor_1,0.637237005072599
completed,Cond2,base_direct,neighbor_2,0.037111014339968475
completed,Cond2,base_direct,neighbor_3,0.013569286622329986
completed,Cond2,base_direct,neighbor_4,0.49971947218587837
completed,Cond2,base_direct,neighbor_5,0.14476685264847805
completed,Cond2,base_direct,neighbor_6,0.017715509410276203
completed,Cond2,base_direct,neighbor_7,0.14186057981711142
completed,Cond2,base_direct,neighbor_8,0.06131588301558672
completed,Cond2,base_direct,neighbor_9,0.06179963697398369
completed,Cond2,base_direct,neighbor_10,0.07429376764931334
completed,Cond2,base_direct,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,12.077812031278697
completed,Cond2,base_direct,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,0.014202181294581695
completed,Cond2,base_direct,p2_primary_CENTER_AIR_BAG_PRESSURE_std,0.014282809799812316
completed,Cond2,base_direct,p2_primary_DRESSING_WATER_STATUS_auc,0.08109735249263718
completed,Cond2,base_direct,p2_primary_DRESSING_WATER_STATUS_mean,0.15220610454491562
completed,Cond2,base_direct,p2_primary_DRESSING_WATER_STATUS_std,0.18496410290822296
completed,Cond2,base_direct,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,0.08588476472001573
completed,Cond2,base_direct,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,0.08323221202062724
completed,Cond2,base_direct,p2_primary_EDGE_AIR_BAG_PRESSURE_std,3.0380401750214885
completed,Cond2,base_direct,p2_primary_HEAD_ROTATION_mean,0.034816980153022016
completed,Cond2,base_direct,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,5.368658606470777
completed,Cond2,base_direct,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.09644870499755408
completed,Cond2,base_direct,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
completed,Cond2,base_direct,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,10.094976436471656
completed,Cond2,base_direct,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0022040692609726774
completed,Cond2,base_direct,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,0.6930254127718803
completed,Cond2,base_direct,p2_primary_RETAINER_RING_PRESSURE_auc,0.7510965901268417
completed,Cond2,base_direct,p2_primary_RETAINER_RING_PRESSURE_mean,0.0
completed,Cond2,base_direct,p2_primary_RETAINER_RING_PRESSURE_std,0.11988654078448163
completed,Cond2,base_direct,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,22.153173160272953
completed,Cond2,base_direct,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,0.8348594096551815
completed,Cond2,base_direct,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,0.0619709834325935
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_A_auc,1.1964232376824122
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_A_mean,0.05380330778039437
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_A_std,0.31588630128540357
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_B_auc,0.5743305311464617
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_B_mean,0.0947595470736007
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_B_std,0.0
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_C_auc,9.70723297719414
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_C_mean,1.663270468851926
completed,Cond2,base_direct,p2_primary_SLURRY_FLOW_LINE_C_std,0.19652299999226755
completed,Cond2,base_direct,p2_primary_STAGE_ROTATION_mean,0.3056224836795956
completed,Cond2,base_direct,p2_primary_USAGE_OF_BACKING_FILM_decreasing,0.0
completed,Cond2,base_direct,p2_primary_USAGE_OF_BACKING_FILM_mean,0.4328734015120792
completed,Cond2,base_direct,p2_primary_USAGE_OF_BACKING_FILM_std,1.797300001749973
