sample_id,partition,policy,model,clipped
7d2356c2e4eb227d2dd2,validation,completed,robust_reference,False
8f4e09fa8afeef1c699b,validation,completed,robust_reference,False
ab7fdb3487efe1742f28,validation,completed,robust_reference,False
4137d1cd0a597693179e,validation,completed,robust_reference,False
77fa0001c60e2f817dbc,validation,completed,robust_reference,False
74c6c4867375a7d7d95d,validation,completed,robust_reference,False
f84cc78bad40dbc29a2d,validation,completed,robust_reference,False
60f37ebcf1c132248055,validation,completed,robust_reference,False
9aa3363ff8730934478d,validation,completed,robust_reference,False
5805adc9b48cb8b4f9d2,validation,completed,robust_reference,False
3c96d5dd0acebc7b4e32,validation,completed,robust_reference,False
f4350c0188da76f0ecb0,validation,completed,robust_reference,False
2965f4b2d9dda1e0bb4c,validation,completed,robust_reference,False
3f86a487f1fd234635f6,validation,completed,robust_reference,False
013232deae171214ceb3,validation,completed,robust_reference,False
9e66429099fc2f2d7817,validation,completed,robust_reference,False
85c68db0ef141625790f,validation,completed,robust_reference,False
6f0932cc6675f3ee2542,validation,completed,robust_reference,False
b3b39d6ab2f8abea410e,validation,completed,robust_reference,False
9a2445259d7561db1c6b,validation,completed,robust_reference,False
b11cdf408556b6dc8e16,validation,completed,robust_reference,False
691357333f4b04269b52,validation,completed,robust_reference,False
ead35c59de19870f2126,validation,completed,robust_reference,False
2f6a7a181de5cfaa8cde,validation,completed,robust_reference,False
d9e38067125060fb5fbb,validation,completed,robust_reference,False
102b404843f3ca85d755,validation,completed,robust_reference,False
4bf13660bcc264021545,validation,completed,robust_reference,False
371865969277bcb488f9,validation,completed,robust_reference,False
c01c074868e062be80cf,validation,completed,robust_reference,False
71da84cd5e28dcf927b7,validation,completed,robust_reference,False
99ac0ef170cab61c4235,validation,completed,robust_reference,False
662cd213b2cc0a6b8a23,validation,completed,robust_reference,False
88fbb6fe7f7156acd3d1,validation,completed,robust_reference,False
897bee1bf99f151a6176,validation,completed,robust_reference,False
db65febf89adc26f3276,validation,completed,robust_reference,False
46dce212d8c575b7596f,validation,completed,robust_reference,False
488916a7c7d3b9ea7c0d,validation,completed,robust_reference,False
7005c86d0920a13f4cd0,validation,completed,robust_reference,False
203bb84e13443f7254b6,validation,completed,robust_reference,False
02e436eb18826107a8a1,validation,completed,selected,False
828c5c6d5d8c61cb58e1,validation,completed,selected,False
d7ab3019b08390a6cfca,validation,completed,selected,False
e43846f3cc235cde6504,validation,completed,selected,False
d11f8b621634b39d02a1,validation,completed,selected,False
6e95618ca6713de474ae,validation,completed,selected,False
ba895590c5a78614f6a7,validation,completed,selected,False
53eaf315e45adf6673c7,validation,completed,selected,False
a746eb4532a8496fa3fc,validation,completed,selected,False
4dabe82281322dd9ae8d,validation,completed,selected,False
92bdd2e8a69face6d0b7,validation,completed,selected,False
e2982b1b4c3f002e6329,validation,completed,selected,False
7f6a8a463044f8bedd3d,validation,completed,selected,False
43e629248987f68e519e,validation,completed,selected,False
a83de54d465f5cb81ccb,validation,completed,selected,False
bbab8b2708d9ab5a6aee,validation,completed,selected,False
2b4a29e6a9f1acebd6f1,validation,completed,selected,False
c188a41b25b300b96a7a,validation,completed,selected,False
0c2a9a5204a36526421a,validation,completed,selected,False
aad8247e4605a919c1f5,validation,completed,selected,False
9420a085cea3ab285dc0,validation,completed,selected,False
a5473f8af252e2caeb21,validation,completed,selected,False
8855d674c5b6858c6318,validation,completed,selected,False
6638a17cc405df12960e,validation,completed,selected,False
a4f3938550d07e6b6bd4,validation,completed,selected,False
6fea2ad58175b6cfd403,validation,completed,selected,False
5e2cd51318771fb8e12a,validation,completed,selected,False
8249ff20fcd08f77241f,validation,completed,selected,False
fbe197aea1f068b2a304,validation,completed,selected,False
6dc3424dfb73edbc468b,validation,completed,selected,False
06c305d1b62943d60095,validation,completed,selected,False
19ee154edb10a2b6819a,validation,completed,selected,False
ae428e5c9107ba6ff91d,validation,completed,selected,False
fb04bee46065ca73e235,validation,completed,selected,False
2916179f75a3796da4ba,validation,completed,selected,False
eb26ebcfb5fae6e59c49,validation,completed,selected,False
b004fe14fdaeae2c83b0,validation,completed,selected,False
4507b20bb310dae1f23d,validation,completed,selected,False
369cae0991b42cd5e6a3,validation,completed,selected,False
ecff7508e343e495914e,validation,completed,selected,False
cbfa9e1817c7bcd758eb,validation,completed,selected,False
1e3fd5ac2f2b0dbcdebe,validation,completed,selected,False
37bd4ace14c08990a90b,validation,completed,selected,False
42e6ea0210140bc76b72,validation,completed,selected,False
a8d22d4f76707691ab89,validation,completed,selected,False
78077204d4daf49c8b91,validation,completed,selected,False
5ecc3ce82801dcac57b8,validation,completed,selected,False
446bbd30f2fe62b994bb,validation,completed,selected,False
6499c18f61a0d2643d1c,validation,completed,selected,False
156af913d16fab3692d6,validation,completed,selected,False
fe7b9a4c29924993cbd4,validation,completed,selected,False
a654b953ed1796c42099,validation,completed,selected,False
d5b120fefe220d7d0e79,validation,completed,selected,False
4a91e288bfc11ebeeb16,validation,completed,selected,False
1055c747aa857138a7f8,validation,completed,selected,False
427b39fb5855c16f4469,validation,completed,selected,False
011a7963fe00fadf077f,validation,completed,selected,False
5cc569aa9cba72bc67ce,validation,completed,selected,False
56bce4d83bd926343204,validation,completed,selected,False
c1ffcf512c2721588049,validation,completed,selected,False
f6a26c571ae7839a02c6,validation,completed,selected,False
40aa8845fc346b8c4f88,validation,completed,selected,False
c087f61be351b24fe5c0,validation,completed,selected,False
f27411a15810d6a4859d,validation,completed,selected,False
ebdfb5da540a6984b84c,validation,completed,selected,False
36840234905ac67d771a,validation,completed,selected,False
e36d14fb696c4b9ac172,validation,completed,selected,False
e637eaf17409a0d1ef6e,validation,completed,selected,False
4609f133f899a617eaac,validation,completed,selected,False
d53747deaeef9bde3b82,validation,completed,selected,False
a3a2335b3f3283b1f7ae,validation,completed,selected,False
8e7365ee0e106dbd7b6b,validation,completed,selected,False
5a8a4450970feb9c5591,validation,completed,selected,False
7021513245762ad198b4,validation,completed,selected,False
71c0c9da6f2f990a5dc5,validation,completed,selected,False
47bcc6fad12f551e8abf,validation,completed,selected,False
f7d0fe5dba7e99b7aafc,validation,completed,selected,False
f26c7d05d5c0b5ef5aeb,validation,completed,selected,False
88b034f69a1b4a932925,validation,completed,selected,False
908c1a267a3bc772e104,validation,completed,selected,False
7883f8972fba7640b3ef,validation,completed,selected,False
a4bc10e51e7c44f987e7,validation,completed,selected,False
5d0927247417f99064ab,validation,completed,selected,False
0ce99f0000803b424d60,validation,completed,selected,False
8691d279983e54828d28,validation,completed,selected,False
4cc699f0154ebe4381ab,validation,completed,selected,False
ca561759f01fb42e84f2,validation,completed,selected,False
da13c4f656f407e4aa76,validation,completed,selected,False
f8d8d270d0ed42af6f78,validation,completed,selected,False
bf1890b77ee978a0533b,validation,completed,selected,False
eaee0a582f61d8b157d8,validation,completed,selected,False
714530dc9c832560e443,validation,completed,selected,False
dedb4777198ae9b97014,validation,completed,selected,False
8004b45c1bd1363d5a62,validation,completed,selected,False
7c1742de3cf425b6c6b2,validation,completed,selected,False
b0d3ef9c9e344bcc85fa,validation,completed,selected,False
ec24c7a0711ecff8dba3,validation,completed,selected,False
2a9c1682cb0f5ce88863,validation,completed,selected,False
2774c14ea7d9ef6357fa,validation,completed,selected,False
53cccd11723b0296c4e7,validation,completed,selected,False
55f120ba0155b01b455f,validation,completed,selected,False
ecb8e723ecd4a113aae1,validation,completed,selected,False
bcd47d467c37b577584e,validation,completed,selected,False
75b9ca012c20e4ddf572,validation,completed,selected,False
8c0e0b615a9384d71578,validation,completed,selected,False
c60c5b2e0541c5af6410,validation,completed,selected,False
61469f9e5983ebedec87,validation,completed,selected,False
6632587eeaa5e41bd375,validation,completed,selected,False
2f1a76f31e7d0d2f849b,validation,completed,selected,False
8b90ca0547f8adc5ee82,validation,completed,selected,False
8001d7857afc0dfd936d,validation,completed,selected,False
80c000eef032fbdce5cc,validation,completed,selected,False
eba8e1a1fcd6068199f2,validation,completed,selected,False
7cb07b052c74c1021e85,validation,completed,selected,False
0a35d36b70d005dfa1b7,validation,completed,selected,False
266ee4b383cf6af7443e,validation,completed,selected,False
25f51871a80aada3a297,validation,completed,selected,False
1c15914464b85b065a6c,validation,completed,selected,False
157d35130df80b1e21e1,validation,completed,selected,False
5895ad7f0377289350c8,validation,completed,selected,False
7e6df8b8d9d288bd8f9a,validation,completed,selected,False
ced0780019678fd74960,validation,completed,selected,False
f89a8c4b9b804d001d96,validation,completed,selected,False
841db26f2f0d8f4e8ba0,validation,completed,selected,False
7f6eb6e343f95ccb5454,validation,completed,selected,False
6c7d463e171d944c3227,validation,completed,selected,False
78c17506be7d8866fc6c,validation,completed,selected,False
410fc273062c9f00d769,validation,completed,selected,False
d7afa0e96332624f599b,validation,completed,selected,False
e2dd5c71b321592f8483,validation,completed,selected,False
8f4c35e333ab8fd14f57,validation,completed,selected,False
428b7bcf1b131357888c,validation,completed,selected,False
4c65a7000abbb4b892bc,validation,completed,selected,False
934997f00ccf47f5021b,validation,completed,selected,False
