fold,model,mse,train_n,validation_n
0,P2_Persistent,11.963079044102004,291,73
0,P2_KNN,8.445826649653762,291,73
0,P2_LR,10.116712183924879,291,73
0,P2_SVR,10.136189086541927,291,73
0,P2_Bagging,9.512892014825582,291,73
1,P2_Persistent,12.98148364078767,291,73
1,P2_KNN,7.643510907013363,291,73
1,P2_LR,7.570484035348654,291,73
1,P2_SVR,8.426073077866498,291,73
1,P2_Bagging,6.70581750743375,291,73
2,P2_Persistent,11.339435055205481,291,73
2,P2_KNN,6.749500535839739,291,73
2,P2_LR,12.14374171455925,291,73
2,P2_SVR,7.2619106530553035,291,73
2,P2_Bagging,6.668657502865228,291,73
3,P2_Persistent,8.595936915410974,291,73
3,P2_KNN,11.247510846119203,291,73
3,P2_LR,10.54699539467542,291,73
3,P2_SVR,8.823426798635394,291,73
3,P2_Bagging,10.988036659939954,291,73
4,P2_Persistent,8.838253973665791,291,73
4,P2_KNN,8.087915192449332,291,73
4,P2_LR,7.2705854890482335,291,73
4,P2_SVR,7.870388289052361,291,73
4,P2_Bagging,7.236043210273651,291,73
5,P2_Persistent,11.14347520078767,291,73
5,P2_KNN,7.239123080087655,291,73
5,P2_LR,10.536356939257594,291,73
5,P2_SVR,7.686829566651741,291,73
5,P2_Bagging,6.269932314347869,291,73
6,P2_Persistent,10.552827058743182,291,73
6,P2_KNN,6.834649478224325,291,73
6,P2_LR,7.570238722273447,291,73
6,P2_SVR,6.462359484877699,291,73
6,P2_Bagging,5.472457172392008,291,73
7,P2_Persistent,10.285863489454194,291,73
7,P2_KNN,7.332991490225333,291,73
7,P2_LR,10.421475619397022,291,73
7,P2_SVR,8.445966899598657,291,73
7,P2_Bagging,7.855895375686433,291,73
8,P2_Persistent,10.972829827004336,291,73
8,P2_KNN,6.598783971372953,291,73
8,P2_LR,6.179814441346713,291,73
8,P2_SVR,6.93282811780151,291,73
8,P2_Bagging,5.421632146311801,291,73
9,P2_Persistent,12.04660392441781,291,73
9,P2_KNN,9.279592031854108,291,73
9,P2_LR,10.386248931763188,291,73
9,P2_SVR,8.730719601325896,291,73
9,P2_Bagging,8.266688193477142,291,73
10,P2_Persistent,13.787796938424668,291,73
10,P2_KNN,8.357035665806517,291,73
10,P2_LR,8.568796443497423,291,73
10,P2_SVR,7.802361482051496,291,73
10,P2_Bagging,7.313591122808145,291,73
11,P2_Persistent,9.345676329554795,291,73
11,P2_KNN,7.7210044468921275,291,73
11,P2_LR,9.560744400365106,291,73
11,P2_SVR,8.204073923871716,291,73
11,P2_Bagging,5.865221222565131,291,73
12,P2_Persistent,7.568745884040734,291,73
12,P2_KNN,6.110747744859241,291,73
12,P2_LR,7.516067314299344,291,73
12,P2_SVR,6.900300957689872,291,73
12,P2_Bagging,4.550516136772947,291,73
13,P2_Persistent,14.503357952876708,291,73
13,P2_KNN,7.511079567757189,291,73
13,P2_LR,8.02218359310695,291,73
13,P2_SVR,6.723379497422066,291,73
13,P2_Bagging,7.212440978725028,291,73
14,P2_Persistent,9.955162122519551,291,73
14,P2_KNN,8.332782575319841,291,73
14,P2_LR,9.019600574238979,291,73
14,P2_SVR,8.403357592689499,291,73
14,P2_Bagging,8.298752460519855,291,73
15,P2_Persistent,8.249110215719192,291,73
15,P2_KNN,7.963768461772632,291,73
15,P2_LR,6.715610930061848,291,73
15,P2_SVR,7.059050923534509,291,73
15,P2_Bagging,8.923625409848793,291,73
16,P2_Persistent,15.713399030239739,291,73
16,P2_KNN,10.279457807267516,291,73
16,P2_LR,11.419033244024243,291,73
16,P2_SVR,9.992622208614037,291,73
16,P2_Bagging,9.364213169853624,291,73
17,P2_Persistent,11.170725080705084,291,73
17,P2_KNN,7.688379513535285,291,73
17,P2_LR,9.407913180082327,291,73
17,P2_SVR,7.69417500743118,291,73
17,P2_Bagging,6.905208878965238,291,73
18,P2_Persistent,8.4156533724249,291,73
18,P2_KNN,9.543445702082884,291,73
18,P2_LR,7.038344089096679,291,73
18,P2_SVR,7.115371976235618,291,73
18,P2_Bagging,5.623501717509034,291,73
19,P2_Persistent,10.578416162671228,291,73
19,P2_KNN,7.729300568456514,291,73
19,P2_LR,36.24642983755497,291,73
19,P2_SVR,8.007739217645579,291,73
19,P2_Bagging,5.9141829212793064,291,73
