track,split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
grouped,validation,P1_CART_Stack,2,all,297,56.24317769341094,7.499545165769118,5.320089772526857,0.948798540638106,0.06329694885293057,6.329694885293057,1.91053267128544,0.91053267128544
grouped,validation,P1_CART_Stack,2,A,175,60.23816401809081,7.761324888064589,5.0395735486394555,0.960683780276014,0.0545658081629272,5.45658081629272,1.9141982748773612,0.9141982748773613
grouped,validation,P1_CART_Stack,2,B,122,50.51266452276359,7.107226218628727,5.722469601873539,0.3912889590700692,0.07582112607219772,7.582112607219773,1.9052746333462092,0.9052746333462092
grouped,validation,P1_CART_Stack,3,all,297,57.94094647459499,7.611895064607433,5.593214029581529,0.9472529622618353,0.0661068232968007,6.6106823296800705,1.9483404852932011,0.9483404852932011
grouped,validation,P1_CART_Stack,3,A,175,63.138640786484665,7.945982682241679,5.397069531632653,0.95879069831063,0.05720980454323498,5.720980454323498,1.9719993502731035,0.9719993502731034
grouped,validation,P1_CART_Stack,3,B,122,50.4852374206549,7.105296434397013,5.8745688422131135,0.3916194738039881,0.07886894036134172,7.886894036134172,1.9144035888056365,0.9144035888056363
grouped,validation,P1_CART_Stack,4,all,297,43.4170247503865,6.589159639163897,4.9385796855459345,0.9604749390141287,0.05921347116793703,5.921347116793703,1.7169194024896375,0.7169194024896376
grouped,validation,P1_CART_Stack,4,A,175,44.09798243633567,6.640631177556518,4.797454448299318,0.9712181472474699,0.052422967738013276,5.2422967738013275,1.6748795231217735,0.6748795231217731
grouped,validation,P1_CART_Stack,4,B,122,42.4402411844758,6.514617501010769,5.141013427498049,0.48856700328929326,0.06895394739938504,6.895394739938504,1.7772225081402628,0.7772225081402626
grouped,validation,P1_CART_Stack,5,all,297,57.39960826925967,7.576252917455942,5.107162156685906,0.9477457741415731,0.060984511774896805,6.098451177489681,2.217217477089441,1.2172174770894408
grouped,validation,P1_CART_Stack,5,A,175,69.9331138498451,8.362602098022188,5.1497044962585035,0.9543560844703484,0.05598907856127697,5.598907856127696,2.5581013292824126,1.5581013292824124
grouped,validation,P1_CART_Stack,5,B,122,39.42121911678057,6.278631946274648,5.04613830893833,0.524948217441816,0.06815009220426953,6.815009220426953,1.7282447382880468,0.7282447382880468
grouped,validation,P1_CART_Stack,6,all,297,58.68979286692743,7.660926371329216,5.030422331048583,0.9465712435237099,0.05934620279042881,5.934620279042881,3.794371955629132,2.794371955629132
grouped,validation,P1_CART_Stack,6,A,175,72.60121847677496,8.520634863481416,5.009670721768711,0.9526146670571707,0.053937146975011264,5.393714697501126,5.23618497483879,4.23618497483879
grouped,validation,P1_CART_Stack,6,B,122,38.73487908231009,6.223735139151576,5.060188983704136,0.533219069133398,0.0671050943289376,6.71050943289376,1.726197542828394,0.7261975428283942
grouped,validation,P1_CART_Stack,7,all,297,51.86292628759826,7.201591927317061,5.195611924402758,0.9527861400865609,0.06081327969571408,6.081327969571408,1.8232478941052546,0.8232478941052546
grouped,validation,P1_CART_Stack,7,A,175,55.69812356128268,7.463117549743048,4.98912296632653,0.963646971984547,0.052249362206415566,5.224936220641556,1.8140629720004737,0.8140629720004742
grouped,validation,P1_CART_Stack,7,B,122,46.361618722886995,6.808936680781148,5.491805101971117,0.44131180846167084,0.07309758756970787,7.309758756970787,1.836422987288341,0.8364229872883415
grouped,validation,P1_CART_Stack,8,all,297,61.50960827533201,7.842806148014371,5.246247059283309,0.9440042003735434,0.06133699086979784,6.133699086979784,2.35141576657725,1.3514157665772497
grouped,validation,P1_CART_Stack,8,A,175,74.49964817216937,8.631317869952964,5.207852190816327,0.9513756007567393,0.054643931948785675,5.464393194878568,2.7538465286621796,1.7538465286621798
grouped,validation,P1_CART_Stack,8,B,122,42.876354324950555,6.548003842771517,5.3013216656908675,0.4833115512910726,0.07093769014174152,7.093769014174152,1.7741585258816537,0.7741585258816533
grouped,validation,P1_CART_Stack,9,all,297,58.85331231182921,7.671591250309756,5.297556288279623,0.9464223821940985,0.06150323810828062,6.150323810828063,1.9676569472896825,0.9676569472896827
grouped,validation,P1_CART_Stack,9,A,175,71.49514691252546,8.455480288695933,5.3237263170068045,0.9533365773836113,0.055406465096936294,5.540646509693629,2.107149333223648,1.107149333223648
grouped,validation,P1_CART_Stack,9,B,122,40.719533171486255,6.381185875014632,5.260017312646371,0.509302673751724,0.07024860923111059,7.024860923111059,1.7675654100893223,0.7675654100893223
grouped,validation,P1_CART_Stack,10,all,297,41.44620401375817,6.437872631060525,5.242326887526056,0.9622690925807377,0.0635575882248649,6.35575882248649,1.710608084511972,0.7106080845119719
grouped,validation,P1_CART_Stack,10,A,175,37.48061130797438,6.122141072204591,4.859173697619048,0.975537170270809,0.05377133285484677,5.3771332854846765,1.6149754706963546,0.6149754706963547
grouped,validation,P1_CART_Stack,10,B,122,47.13455420648083,6.865460960961094,5.791931873048403,0.43199742429217103,0.07759524961628436,7.759524961628436,1.8477860141655211,0.8477860141655211
grouped,validation,P1_CART_Stack,11,all,297,68.82567785625272,8.296124267165526,5.389642804633636,0.9373439536609864,0.062091054252118354,6.209105425211836,2.3162616196652928,1.3162616196652925
grouped,validation,P1_CART_Stack,11,A,175,87.54346487917478,9.356466474004744,5.526403594557822,0.9428621679180823,0.05673923906083999,5.673923906083999,2.686149525633939,1.6861495256339394
grouped,validation,P1_CART_Stack,11,B,122,41.97639319222517,6.47891913765137,5.1934695403981275,0.49415667860861645,0.06976783833796847,6.976783833796847,1.7856847053660043,0.7856847053660044
grouped,validation,P1_CART_Stack,12,all,297,40.61462287694887,6.372960291493182,5.04143196588905,0.9630261296033356,0.061387901170367194,6.138790117036719,1.722159496623549,0.7221594966235492
grouped,validation,P1_CART_Stack,12,A,175,39.81716436917082,6.3100843393072665,4.816630376870748,0.9740121497950328,0.05377200034881416,5.377200034881416,1.673985027573068,0.673985027573068
grouped,validation,P1_CART_Stack,12,B,122,41.75851827745021,6.4620831221402755,5.363893261612022,0.4967822155391701,0.07231234907013591,7.231234907013591,1.79126221862219,0.7912622186221901
grouped,validation,P1_CART_Stack,13,all,297,56.433863751849835,7.512247583236979,5.309795945566778,0.94862494794878,0.06297757573911436,6.297757573911436,1.9625661666885166,0.9625661666885166
grouped,validation,P1_CART_Stack,13,A,175,63.74872416810721,7.984279815243652,5.112191510884354,0.9583925093440038,0.05477445330509145,5.477445330509145,2.0460118395516416,1.0460118395516416
grouped,validation,P1_CART_Stack,13,B,122,45.941236105578994,6.777996466919926,5.593244929742387,0.4463776972439797,0.07474434972234396,7.474434972234397,1.84286950479469,0.8428695047946897
grouped,validation,P1_CART_Stack,14,all,297,41.1392790775849,6.413990885368087,4.762123164582332,0.9625485043297021,0.05689093376231208,5.689093376231208,1.7675785580478867,0.7675785580478867
grouped,validation,P1_CART_Stack,14,A,175,41.1417314105858,6.414182053121489,4.427222962244898,0.9731476319318426,0.04821172519598159,4.821172519598159,1.779073596081784,0.7790735960817842
grouped,validation,P1_CART_Stack,14,B,122,41.13576138680494,6.413716659379719,5.242512799082747,0.5042868482631109,0.06934061818122876,6.934061818122876,1.75108977398287,0.7510897739828699
grouped,validation,P1_CART_Stack,15,all,297,43.89088257517778,6.625019439607538,5.040058283429533,0.9600435584777796,0.0602465425648589,6.02465425648589,1.725411997868683,0.725411997868683
grouped,validation,P1_CART_Stack,15,A,175,46.58778841197975,6.825524771911662,4.952492538435373,0.9695931017235206,0.05489759423784402,5.4897594237844025,1.721925349741485,0.7219253497414847
grouped,validation,P1_CART_Stack,15,B,122,40.022370104355275,6.326323585176091,5.165664884855581,0.517703950150437,0.06791921434541305,6.7919214345413055,1.7304133373954023,0.730413337395402
grouped,validation,P1_CART_Stack,16,all,297,50.426523213722824,7.101163511265096,5.06276113035113,0.954093781948748,0.06024634084111409,6.024634084111409,1.9070091376224725,0.9070091376224725
grouped,validation,P1_CART_Stack,16,A,175,55.27534927528079,7.434739354898784,4.9205993166666655,0.9639229081289007,0.05309726630377542,5.309726630377542,1.9903683902696578,0.990368390269658
grouped,validation,P1_CART_Stack,16,B,122,43.471239928701145,6.593272323262641,5.266681764734583,0.4761427860217199,0.07050116087418187,7.050116087418187,1.7874364391531492,0.7874364391531493
