evaluation,policy,model,dimension,value,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
nested_oof,retrospective,robust_reference,condition,Cond2,815,28.305802151618614,5.320319741483458,4.306961959762102,0.6615239828448576,0.05438646325363768,5.438646325363768,1.523404514228366,0.523404514228366,False
nested_oof,retrospective,robust_reference,condition,Cond3,364,12.540297244656802,3.5412282113211515,2.7221195295099125,0.1731647485292016,0.01798726909279142,1.798726909279142,1.3004168487291006,0.30041684872910046,False
nested_oof,retrospective,selected,all,all,1977,17.447916156756353,4.177070283913877,3.2907249338569073,0.980668100382034,0.04004340070221029,4.004340070221029,1.380692433090212,0.3806924330902118,False
nested_oof,retrospective,selected,STAGE,A,1162,16.83413888350068,4.102942710238675,3.2361113589366597,0.987523616259585,0.03798456811230755,3.798456811230755,1.3689093552088814,0.3689093552088812,False
nested_oof,retrospective,selected,STAGE,B,815,18.323019459238665,4.280539622435315,3.3685911596941183,0.7808964177874524,0.042978816002169795,4.2978816002169795,1.3974923551737777,0.3974923551737776,False
nested_oof,retrospective,selected,condition,Cond1,798,17.1982950724197,4.147082718299661,3.3028639613398743,0.6110752508578494,0.04599205024780109,4.599205024780109,1.3737565104742058,0.37375651047420577,False
nested_oof,retrospective,selected,condition,Cond2,815,18.323019459238665,4.280539622435315,3.3685911596941183,0.7808964177874524,0.042978816002169795,4.2978816002169795,1.3974923551737777,0.3974923551737776,False
nested_oof,retrospective,selected,condition,Cond3,364,16.035796469332073,4.004472058752823,3.0897691152065376,-0.057308415229482046,0.020429703430648635,2.0429703430648636,1.3582828994349003,0.3582828994349003,False
temporal,completed,base_direct,all,all,166,15.095524250661352,3.88529590258726,3.083429055254529,0.9775244576252502,0.03341448669862159,3.3414486698621593,1.3293030978275213,0.32930309782752126,False
temporal,completed,base_direct,STAGE,A,99,12.35214336102188,3.5145616171895293,2.660798248044524,0.988722072375448,0.02786636285361452,2.7866362853614524,1.3031477152038846,0.3031477152038846,False
