evaluation,policy,model,dimension,value,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
nested_oof,completed,control,all,all,1977,22.428854947504465,4.735911205618668,3.7123229360663097,0.9751493319605862,0.04603330814099734,4.603330814099734,1.4532754919236461,0.4532754919236461,False
nested_oof,completed,control,STAGE,A,1162,18.25565734711378,4.272663963748352,3.2608830790839933,0.9864700779723665,0.03911485233188026,3.9114852331880257,1.3840718324396535,0.38407183243965337,False
nested_oof,completed,control,STAGE,B,815,28.378861832969466,5.327181415436259,4.355970928475453,0.6606503474740668,0.05589741323325998,5.589741323325998,1.551943776979351,0.5519437769793509,False
nested_oof,completed,control,condition,Cond1,798,20.382685908355068,4.514718807229866,3.449739152210624,0.5390629727906562,0.048372152534686394,4.8372152534686395,1.414824991567017,0.41482499156701697,False
nested_oof,completed,control,condition,Cond2,815,28.378861832969466,5.327181415436259,4.355970928475453,0.6606503474740668,0.05589741323325998,5.589741323325998,1.551943776979351,0.5519437769793509,False
nested_oof,completed,control,condition,Cond3,364,13.592556270546337,3.686808412508892,2.846852457229456,0.10378482560476676,0.018820001887266784,1.8820001887266784,1.3166514451219717,0.3166514451219718,False
nested_oof,completed,features,all,all,1977,22.34864994375587,4.727435874102986,3.6814353808280895,0.9752381973051578,0.045651909946322046,4.5651909946322045,1.449695090310676,0.4496950903106761,False
nested_oof,completed,features,STAGE,A,1162,18.666587389238913,4.320484624349323,3.3013373507786725,0.9861655229885031,0.03979630350695574,3.979630350695574,1.390049305710392,0.3900493057103918,False
nested_oof,completed,features,STAGE,B,815,27.598412751545684,5.253419148663628,4.223366559867872,0.6699828262096184,0.05400063961815474,5.400063961815474,1.5347360739984435,0.5347360739984435,False
nested_oof,completed,features,condition,Cond1,798,21.16140857867963,4.600153103830309,3.529598595600095,0.5214528249282102,0.04950688386259776,4.950688386259776,1.4266685940400614,0.42666859404006163,False
nested_oof,completed,features,condition,Cond2,815,27.598412751545684,5.253419148663628,4.223366559867872,0.6699828262096184,0.05400063961815474,5.400063961815474,1.5347360739984435,0.5347360739984435,False
nested_oof,completed,features,condition,Cond3,364,13.197171704695807,3.632791172734239,2.8009184679009373,0.12985421539311404,0.01850772349650977,1.8507723496509771,1.3097685582184235,0.3097685582184235,False
nested_oof,completed,proposed,all,all,1977,58.465666598934526,7.646284496337716,3.7813046952145366,0.9352213532187106,0.04691963227144146,4.6919632271441465,539202.9670562578,539201.9670562578,False
nested_oof,completed,proposed,STAGE,A,1162,17.892243670478923,4.229922418966916,3.2558392451941147,0.9867394168745574,0.039052810606669784,3.9052810606669786,1.3776991630042483,0.3776991630042481,False
nested_oof,completed,proposed,STAGE,B,815,116.31390886011906,10.784892621631384,4.530495925795801,-0.39086214196788105,0.058135885982441085,5.813588598244109,1307978.730041465,1307977.730041465,False
nested_oof,completed,proposed,condition,Cond1,798,20.14650694850082,4.488486041918903,3.4835699479553384,0.5444039581806133,0.04855914182723112,4.855914182723112,1.410861331760545,0.410861331760545,False
nested_oof,completed,proposed,condition,Cond2,815,116.31390886011906,10.784892621631384,4.530495925795801,-0.39086214196788105,0.058135885982441085,5.813588598244109,1307978.730041465,1307977.730041465,False
nested_oof,completed,proposed,condition,Cond3,364,12.950204945584753,3.5986393186293,2.7565834737560464,0.14613778653904708,0.01821200754620842,1.8212007546208422,1.3049974853462125,0.30499748534621257,False
nested_oof,completed,tuned,all,all,1977,22.33903680077996,4.726419025094999,3.682713196506983,0.9752488484518823,0.04559581558463937,4.559581558463937,1.4495190449051023,0.4495190449051023,False
nested_oof,completed,tuned,STAGE,A,1162,18.679540491970688,4.321983397928628,3.293519699446414,0.9861559229797692,0.0395793060599307,3.95793060599307,1.3894136017558014,0.3894136017558013,False
nested_oof,completed,tuned,STAGE,B,815,27.556625403033177,5.249440484759607,4.237612391089044,0.6704825122886854,0.054173955545021545,5.417395554502154,1.5352153945241058,0.5352153945241057,False
nested_oof,completed,tuned,condition,Cond1,798,21.021197424826113,4.584887940269218,3.5046040765191875,0.5246235803786654,0.04909436709317904,4.909436709317904,1.422951606191535,0.42295160619153505,False
nested_oof,completed,tuned,condition,Cond2,815,27.556625403033177,5.249440484759607,4.237612391089044,0.6704825122886854,0.054173955545021545,5.417395554502154,1.5352153945241058,0.5352153945241057,False
nested_oof,completed,tuned,condition,Cond3,364,13.54590798532612,3.6804765975789224,2.830757795863797,0.10686054589179372,0.01871936456396316,1.871936456396316,1.3158879766466927,0.3158879766466926,False
nested_oof,retrospective,control,all,all,1977,31.112248067864446,5.577835428538964,4.340137985125529,0.9655283272149201,0.0541711467592263,5.4171146759226305,1.54914129594865,0.54914129594865,False
nested_oof,retrospective,control,STAGE,A,1162,26.88306953803517,5.184888575276731,3.9302562705977397,0.9800759935510857,0.04848819596910323,4.848819596910324,1.4935378374382082,0.4935378374382085,False
nested_oof,retrospective,control,STAGE,B,815,37.14207070794005,6.0944294817431475,4.9245337547958234,0.5558613709380662,0.062273709726248384,6.227370972624838,1.628418865015071,0.6284188650150712,False
nested_oof,retrospective,control,condition,Cond1,798,33.057305853731755,5.749548317366483,4.436133030348589,0.2524372716981712,0.06209200824138883,6.2092008241388825,1.573820887931171,0.5738208879311708,False
nested_oof,retrospective,control,condition,Cond2,815,37.14207070794005,6.0944294817431475,4.9245337547958234,0.5558613709380662,0.062273709726248384,6.227370972624838,1.628418865015071,0.6284188650150712,False
nested_oof,retrospective,control,condition,Cond3,364,13.347243769008045,3.6533879850089894,2.8212187588362623,0.11995932449750779,0.018664453679861723,1.8664453679861723,1.3175326882805602,0.31753268828056025,False
nested_oof,retrospective,features,all,all,1977,45.24653159573327,6.726554214137672,4.291858880487106,0.9498678582008698,0.053500651171273034,5.350065117127303,443.57838216348995,442.57838216348995,False
nested_oof,retrospective,features,STAGE,A,1162,26.052540183016404,5.10416890228139,3.8497192166378045,0.9806915286261259,0.04724864023996936,4.724864023996936,1.4723648715646562,0.47236487156465634,False
nested_oof,retrospective,features,STAGE,B,815,72.61268867742285,8.521307920584894,4.922246965631753,0.1317096923517158,0.06241456123529128,6.241456123529128,1073.9184951613024,1072.9184951613024,False
nested_oof,retrospective,features,condition,Cond1,798,32.02681754418974,5.659224111500599,4.333988190119544,0.27574088438738875,0.060384502734570134,6.038450273457014,1.5448843121524516,0.5448843121524515,False
nested_oof,retrospective,features,condition,Cond2,815,72.61268867742285,8.521307920584894,4.922246965631753,0.1317096923517158,0.06241456123529128,6.241456123529128,1073.9184951613024,1072.9184951613024,False
nested_oof,retrospective,features,condition,Cond3,364,12.955085968136412,3.599317430866082,2.7880526209278367,0.14581595991642404,0.018450787847959973,1.8450787847959973,1.3133799441221823,0.31337994412218234,False
nested_oof,retrospective,incumbent_refit,all,all,1977,36.406158288213945,6.033751593180974,4.6278515893604215,0.9596627934717006,0.058008440925036486,5.800844092503649,1.6022325930871477,0.6022325930871475,False
nested_oof,retrospective,incumbent_refit,STAGE,A,1162,33.00235483000716,5.744767604525631,4.254367097619038,0.9755407718775524,0.05299690122552132,5.299690122552132,1.5538145382448434,0.5538145382448435,False
nested_oof,retrospective,incumbent_refit,STAGE,B,815,41.25918849488423,6.423331572858763,5.160353404579423,0.5066295695137857,0.06515372820213662,6.5153728202136625,1.6712654516475858,0.6712654516475858,False
nested_oof,retrospective,incumbent_refit,condition,Cond1,798,42.298089711694395,6.503698156564033,4.943849228497648,0.04346483991343708,0.06889306725468702,6.889306725468702,1.6663127453699391,0.6663127453699389,False
nested_oof,retrospective,incumbent_refit,condition,Cond2,815,41.25918849488423,6.423331572858763,5.160353404579423,0.5066295695137857,0.06515372820213662,6.5153728202136625,1.6712654516475858,0.6712654516475858,False
